RCDTS,Type,School Name,District,City,County,District Type,School Type,Grades Served,Summative Designation,Summative Designation: Student Group(s),Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
300391860260001,School,Murphysboro High School,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,575,65.4,17.6,8.3,0.0,0.0,0.0,8.3,20.7,20.7,3.5,99.3,4.3,176.0,85.8,22.8,2.1,19.3,5.0,70.7,28.2,87.2,53.7,59098.0,89898.0,43.9,60.9,21.5,8.2,0.0,10495.53,15416.06,457.7,428.1,63.9,24.8,10.5,0.8,2022
300391960260001,School,Elverado High School,Elverado CUSD 196,Elkville,Jackson,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,106,89.6,4.1,4.4,0.0,0.0,0.0,6.4,20.8,19.8,0.0,55.7,6.4,176.0,92.6,8.4,8.3,13.2,5.0,81.1,16.2,87.9,43.2,42025.0,88775.0,24.4,84.6,3.8,5.1,0.0,12833.48,17519.56,465.6,454.1,43.8,46.9,9.4,0.0,2022
300731010160001,School,Pinckneyville Comm High School,Pinckneyville CHSD 101,Pinckneyville,Perry,HIGH SCHOOL,HIGH SCHOOL,PK - 12,Commendable,All Students,Targeted Assistance Title I Pr,427,93.4,0.0,0.0,0.0,0.0,0.0,4.0,14.8,14.5,0.0,37.5,2.8,176.0,93.9,6.1,2.8,20.1,5.0,53.7,46.3,85.7,69.3,56009.0,128897.0,22.7,93.7,0.0,0.0,0.0,7909.45,12485.58,465.6,477.8,37.6,37.6,23.5,1.2,2022
300733000260001,School,Du Quoin High School,Du Quoin CUSD 300,Du Quoin,Perry,UNIT,HIGH SCHOOL,PK - 12,Commendable,All Students,"Eligible, but Not a Participan",457,82.7,5.9,1.8,0.0,0.0,0.0,8.3,12.5,12.3,0.0,43.3,4.6,176.0,89.6,12.1,3.0,18.7,5.0,73.6,26.4,85.0,71.7,58685.0,98268.0,34.0,86.9,5.4,2.7,0.0,11966.21,14447.29,466.2,446.8,53.2,30.3,14.7,1.8,2022
300771000260001,School,Century Jr/Sr High School,Century CUSD 100,Ullin,Pulaski,UNIT,HIGH SCHOOL,6 - 12,Commendable,All Students,Schoolwide Title I Program,161,82.6,9.9,0.0,0.0,0.0,0.0,6.2,16.8,16.1,0.0,55.3,6.1,176.0,93.5,10.3,,11.3,5.0,80.4,13.2,88.6,29.4,46038.0,78400.0,22.2,79.1,10.4,1.5,0.0,6090.66,19549.21,457.5,416.8,71.4,28.6,0.0,0.0,2022
300771010260001,School,Meridian High School,Meridian CUSD 101,Mounds,Pulaski,UNIT,HIGH SCHOOL,6 - 12,Commendable,All Students,Schoolwide Title I Program,206,31.6,58.7,0.0,0.0,0.0,0.0,9.2,22.3,22.3,0.0,97.1,12.1,176.0,87.2,44.6,,12.6,5.0,52.9,44.4,78.6,46.2,52266.0,105895.0,47.1,46.5,45.5,0.0,0.0,11456.75,22191.18,434.8,394.5,75.9,24.1,0.0,0.0,2022
300910170220001,School,Cobden High School,Cobden SUD 17,Cobden,Union,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,159,61.0,0.0,34.0,0.0,0.0,0.0,2.6,13.2,13.2,14.5,51.6,6.3,176.0,93.8,8.8,,15.0,5.0,64.6,35.4,84.8,50.4,49929.0,93733.0,15.0,56.8,0.0,40.5,0.0,8185.15,13692.27,477.3,450.3,50.0,30.0,20.0,0.0,2022
300910660220001,School,Dongola High School,Dongola USD 66,Dongola,Union,UNIT,HIGH SCHOOL,9 - 12,,,Not a Participant in Title I P,55,92.7,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.4,0.0,72.7,9.6,177.0,93.2,4.8,,9.8,5.0,82.4,17.6,88.2,35.3,43879.0,81806.0,20.6,95.9,0.0,0.0,0.0,4298.71,16913.62,440.0,414.5,72.7,18.2,9.1,0.0,2022
300910810160001,School,Anna-Jonesboro High School,Anna Jonesboro CHSD 81,Anna,Union,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,470,87.2,0.0,6.8,0.0,0.0,0.0,0.0,14.5,14.3,0.0,48.5,4.5,176.0,91.8,2.7,6.1,17.5,5.0,73.5,26.5,89.7,67.6,64363.0,112723.0,23.2,81.8,4.5,9.1,0.0,13619.66,14431.22,467.4,448.8,54.7,25.6,18.8,0.9,2022
300910840260001,School,Shawnee High School,Shawnee CUSD 84,Wolf Lake,Union,UNIT,HIGH SCHOOL,9 - 12,,,Schoolwide Title I Program,66,97.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,0.0,51.5,18.2,176.0,92.7,4.7,,11.5,5.0,75.4,24.6,75.0,100.0,52459.0,99080.0,33.8,90.3,4.2,1.4,1.4,11725.0,13425.0,461.9,413.1,81.3,18.8,0.0,0.0,2022
310450460220001,School,Elgin High School,SD U-46,Elgin,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2563,9.6,4.4,76.8,4.2,0.1,2.3,2.7,13.6,10.1,36.1,55.6,2.3,176.0,80.0,57.9,2.2,22.0,5.0,36.0,62.9,87.9,51.1,78153.0,111648.0,56.1,21.6,9.5,59.4,5.0,9790.05,14753.41,445.2,429.4,66.3,21.5,9.6,2.6,2022
310450460220002,School,Larkin High School,SD U-46,Elgin,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2133,12.1,9.2,71.8,1.3,0.1,1.7,3.8,17.3,13.4,37.6,57.4,3.2,176.0,79.5,58.6,2.5,22.8,5.0,36.0,62.9,91.7,51.1,78153.0,111648.0,57.8,21.6,9.5,59.4,5.0,10612.57,15731.66,434.6,410.1,73.4,19.7,5.9,1.0,2022
310450460220003,School,Streamwood High School,SD U-46,Streamwood,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1735,15.7,7.7,66.1,5.6,0.1,1.6,3.0,17.5,13.3,28.5,51.6,2.2,176.0,83.6,44.5,2.2,21.9,5.0,36.0,62.9,88.2,51.1,78153.0,111648.0,47.7,21.6,9.5,59.4,5.0,11175.25,16521.46,457.5,436.9,61.9,23.2,12.1,2.8,2022
310450460220004,School,Bartlett High School,SD U-46,Bartlett,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",2275,36.6,2.6,37.6,19.1,0.1,0.5,3.6,13.7,8.9,18.5,32.5,2.1,176.0,87.0,34.7,1.4,24.5,5.0,36.0,62.9,92.6,51.1,78153.0,111648.0,43.5,21.6,9.5,59.4,5.0,10618.11,15712.29,500.7,475.2,46.9,27.5,19.4,6.3,2022
310450460220005,School,South Elgin High School,SD U-46,South Elgin,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",2796,41.3,5.4,36.8,11.2,0.1,0.6,4.6,19.5,12.8,17.2,32.7,2.0,176.0,84.4,34.0,1.1,23.3,5.0,36.0,62.9,90.8,51.1,78153.0,111648.0,50.2,21.6,9.5,59.4,5.0,9548.93,14480.44,483.7,467.5,50.8,24.5,18.5,6.1,2022
310451010220001,School,Batavia Sr High School,Batavia USD 101,Batavia,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1768,78.0,2.8,12.8,2.7,0.0,0.0,3.4,23.2,11.3,2.9,16.2,1.4,176.0,92.4,7.6,1.2,25.2,3.0,32.3,67.7,93.3,66.9,84450.0,131193.0,22.8,65.1,9.9,17.9,1.7,12465.46,18407.15,524.3,518.4,29.7,28.5,31.2,10.6,2022
310451290220001,School,West Aurora High School,Aurora West USD 129,Aurora,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,3490,22.6,10.0,61.9,2.5,0.2,0.1,2.6,15.0,11.4,18.4,40.2,0.8,177.0,90.0,24.1,1.2,25.5,5.0,32.8,67.1,92.4,72.0,70765.0,101555.0,31.2,19.0,13.1,61.8,2.6,10604.06,15423.07,459.5,436.7,63.3,20.4,14.1,2.3,2022
310451310220001,School,East High School,Aurora East USD 131,Aurora,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,4111,2.1,6.7,88.8,0.5,0.1,0.4,1.4,14.4,11.1,30.8,65.1,3.3,176.0,87.3,48.4,1.9,24.5,5.0,40.1,59.9,92.8,45.3,74511.0,124745.0,37.7,4.4,10.5,82.0,0.7,8358.93,14491.96,422.7,410.1,74.9,18.8,5.6,0.6,2022
310453000260002,School,Dundee-Crown High School,CUSD 300,Carpentersville,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2470,24.5,4.3,67.4,1.9,0.1,0.2,1.7,18.5,13.6,24.4,62.9,2.0,178.0,87.9,39.5,1.5,21.9,5.0,47.2,51.9,92.0,47.5,67801.0,114444.0,40.9,39.3,6.4,47.3,3.7,9285.39,14194.04,451.2,433.6,62.7,23.0,13.7,0.5,2022
310453000260003,School,Hampshire High School,CUSD 300,Hampshire,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1872,57.9,3.4,27.0,7.1,0.1,0.2,4.3,18.4,10.7,5.7,24.2,0.7,178.0,92.8,11.3,1.2,22.2,5.0,47.2,51.9,93.0,47.5,67801.0,114444.0,23.8,39.3,6.4,47.3,3.7,9526.05,14666.95,508.4,492.7,33.1,35.3,26.4,5.1,2022
310453000260004,School,Harry D Jacobs High School,CUSD 300,Algonquin,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",2080,58.4,4.2,24.0,9.2,0.1,0.2,3.8,21.2,11.1,7.0,31.0,1.3,178.0,91.9,19.6,1.0,23.4,5.0,47.2,51.9,94.0,47.5,67801.0,114444.0,26.3,39.3,6.4,47.3,3.7,10155.11,14929.52,520.3,495.7,34.0,31.0,30.3,4.8,2022
310453010260001,School,Central High School,Central CUSD 301,Burlington,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,1354,60.6,2.1,21.0,13.5,0.0,0.0,2.9,14.0,7.9,4.4,16.0,0.5,176.0,92.6,9.8,0.7,23.1,5.0,53.3,46.7,85.3,58.8,64635.0,118379.0,23.7,58.1,3.4,22.6,12.3,10689.15,14864.06,525.1,506.2,33.0,27.7,31.8,7.5,2022
310453020260001,School,Kaneland Senior High School,Kaneland CUSD 302,Maple Park,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1272,77.4,2.5,14.9,1.9,0.0,0.0,3.1,19.2,12.0,2.2,16.0,0.3,176.0,92.3,3.7,1.7,20.4,5.0,35.6,64.4,90.5,99.4,73397.0,109103.0,23.7,67.6,4.2,21.1,1.8,10681.57,17215.54,511.1,497.6,32.9,30.5,32.0,4.5,2022
310453030260011,School,St Charles East High School,St Charles CUSD 303,Saint Charles,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1982,71.9,1.3,15.3,7.9,0.1,0.4,3.4,25.3,13.4,4.9,18.2,1.5,180.0,90.9,8.7,1.2,19.5,5.0,38.7,61.3,95.0,99.4,75357.0,120584.0,29.3,70.9,1.8,18.0,3.9,15268.09,20883.06,528.8,530.1,28.1,28.1,27.7,16.2,2022
310453030260012,School,St Charles North High School,St Charles CUSD 303,Saint Charles,Kane,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1835,73.7,1.9,12.2,8.3,0.1,0.4,3.5,23.1,11.1,2.3,11.5,1.2,180.0,91.0,9.1,1.0,20.4,5.0,38.7,61.3,94.0,99.4,75357.0,120584.0,31.0,70.9,1.8,18.0,3.9,14797.8,20336.08,534.4,544.3,21.1,26.8,37.4,14.6,2022
310453040260001,School,Geneva Community High School,Geneva CUSD 304,Geneva,Kane,UNIT,HIGH SCHOOL,9 - 12,Exemplary,All Students,Targeted Assistance Title I Pr,1613,83.9,0.9,8.8,5.5,0.2,0.0,0.7,24.1,13.0,1.7,5.4,0.2,177.0,93.2,1.7,,21.5,5.0,25.2,74.8,90.6,70.1,78663.0,127830.0,20.1,77.9,2.4,15.4,2.3,12349.29,17970.73,553.1,539.8,20.9,31.6,34.9,12.5,2022
320380030260001,School,Donovan Sr High School,Donovan CUSD 3,Donovan,Iroquois,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,72,88.9,0.0,6.4,0.0,0.0,0.0,6.1,22.2,18.1,0.0,43.1,0.0,176.0,91.2,7.5,,10.7,5.0,55.2,40.9,69.2,79.5,48970.0,115613.0,30.4,84.3,3.9,2.0,0.0,10680.48,27311.65,454.3,448.7,52.2,30.4,13.0,4.3,2022
320380040260001,School,Central High School,Central CUSD 4,Clifton,Iroquois,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",274,87.2,0.0,8.4,0.0,0.0,0.0,4.0,20.8,11.7,0.0,34.7,0.0,176.0,93.2,5.5,,16.1,5.0,48.8,48.4,88.9,71.0,49205.0,88048.0,15.4,83.9,0.5,10.2,0.0,8858.96,15996.67,502.4,473.8,39.4,40.8,19.7,0.0,2022
320380060260001,School,Cissna Park Sr High School,Cissna Park CUSD 6,Cissna Park,Iroquois,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",104,90.4,0.0,5.3,0.0,0.0,0.0,0.0,32.7,23.1,0.0,37.5,0.0,176.0,92.2,3.9,,11.4,5.0,48.8,47.4,93.8,65.1,50321.0,95977.0,21.9,83.9,7.1,8.9,0.0,14461.87,15272.94,478.4,448.8,56.0,28.0,16.0,0.0,2022
320380090260001,School,Watseka Comm High School,Iroquois County CUSD 9,Watseka,Iroquois,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,271,82.7,1.6,13.3,0.0,0.0,0.0,4.2,19.2,14.8,2.4,55.7,2.0,176.0,91.4,10.5,6.4,16.4,5.0,50.6,46.7,93.1,77.7,57079.0,94631.0,31.5,83.6,1.1,11.6,0.0,12688.15,16042.43,480.5,455.8,50.0,27.0,23.0,0.0,2022
320380090262009,School,Glenn Raymond School,Iroquois County CUSD 9,Watseka,Iroquois,UNIT,HIGH SCHOOL,1 - 5,Commendable,All Students,Schoolwide Title I Program,280,79.3,1.6,14.3,0.0,0.0,0.0,4.3,26.1,24.3,3.6,63.6,2.0,176.0,93.2,5.4,6.4,16.4,5.0,50.6,46.7,90.9,77.7,57079.0,94631.0,22.1,83.6,1.1,11.6,0.0,11178.69,14532.96,,,,,,,2022
320380100260001,School,Iroquois West High School,Iroquois West CUSD 10,Gilman,Iroquois,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,261,67.0,0.0,28.4,0.0,0.0,0.0,3.0,16.1,16.1,4.2,46.0,0.0,176.0,89.5,18.3,,14.6,5.0,60.9,37.6,76.4,65.1,48632.0,85704.0,39.3,54.7,4.9,34.0,0.5,12866.26,13264.33,447.3,438.0,58.8,32.9,5.9,2.4,2022
320381240260001,School,Milford High School Campus,Milford Area Public Schools District 124,Milford,Iroquois,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,151,91.4,0.0,8.6,0.0,0.0,0.0,4.8,17.9,11.9,2.0,53.0,2.6,177.0,91.3,13.5,,10.0,5.0,43.0,52.9,87.5,100.0,58644.0,103758.0,26.3,82.5,2.5,6.3,0.0,7115.38,15067.68,483.5,486.8,37.8,40.5,18.9,2.7,2022
320460010260003,School,Momence High School,Momence CUSD 1,Momence,Kankakee,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,324,54.6,16.7,25.0,0.0,0.0,0.0,3.1,20.7,13.3,8.3,64.2,0.0,176.0,89.8,15.0,,17.8,5.0,47.7,52.3,90.1,59.4,55703.0,98087.0,33.5,55.4,14.6,25.5,0.0,9198.59,15589.19,449.1,425.1,67.1,18.8,14.1,0.0,2022
320460020260001,School,Herscher High School,Herscher CUSD 2,Herscher,Kankakee,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",477,93.9,0.0,3.4,0.0,0.0,0.0,2.1,13.6,9.4,0.7,22.2,0.6,176.0,92.4,7.5,,18.5,3.9,49.1,50.1,88.5,63.9,54905.0,111031.0,20.8,91.7,0.0,4.2,0.4,10558.2,15824.12,479.2,484.5,39.6,31.5,24.3,4.5,2022
320460050260005,School,Manteno High School,Manteno CUSD 5,Manteno,Kankakee,UNIT,HIGH SCHOOL,8 - 12,Commendable,All Students,"Eligible, but Not a Participan",579,82.7,2.4,8.8,0.0,0.0,0.0,4.5,18.5,12.6,2.9,29.7,0.9,176.0,91.4,7.3,2.7,19.0,5.0,53.9,44.7,85.7,76.8,50058.0,93482.0,23.9,78.7,8.2,8.2,0.3,7744.0,12844.0,479.4,458.3,50.6,32.5,15.6,1.3,2022
320460060260001,School,Grant Park High School,Grant Park CUSD 6,Grant Park,Kankakee,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",147,86.4,0.0,12.2,0.0,0.0,0.0,0.0,11.6,8.2,2.9,29.9,3.1,176.0,94.3,5.9,,13.4,5.0,62.6,37.4,89.7,73.7,54655.0,117038.0,11.2,75.0,0.0,25.0,0.0,9774.8,16167.86,490.7,446.7,55.2,37.9,6.9,0.0,2022
320461110250014,School,Kankakee High School,Kankakee SD 111,Kankakee,Kankakee,UNIT,HIGH SCHOOL,9 - 12,Targeted,"Black/African American, Children with Disabilities, English Learner, Low Income",Schoolwide Title I Program,1483,18.9,43.6,35.9,0.3,0.0,0.0,1.0,17.5,13.3,14.9,85.5,1.8,176.0,80.4,67.9,8.5,23.7,5.0,49.1,47.6,75.3,60.4,61432.0,100873.0,68.9,21.6,47.7,28.3,0.2,7337.16,16237.17,420.7,389.7,84.2,11.5,4.0,0.4,2022
320463020160001,School,St Anne Comm High School,St Anne CHSD 302,Saint Anne,Kankakee,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,178,34.3,25.8,32.6,0.0,0.0,0.0,7.3,15.7,12.4,9.6,68.0,0.0,176.0,90.8,19.2,,11.4,4.0,63.4,36.6,87.3,42.4,63874.0,116180.0,30.6,31.0,37.9,27.6,0.0,25390.09,26826.55,449.3,426.5,62.2,26.7,11.1,0.0,2022
320463070160001,School,Bradley-Bourbonnais C High School,Bradley Bourbonnais CHSD 307,Bradley,Kankakee,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1854,66.7,9.7,16.5,1.5,0.0,0.0,5.5,21.1,15.2,4.0,44.2,1.0,176.0,90.4,45.7,1.1,20.2,5.0,44.4,54.9,87.6,74.3,68700.0,112100.0,33.9,65.4,14.9,13.6,1.3,13523.84,14276.06,472.8,450.0,52.6,27.5,19.0,0.9,2022
330362350260001,School,West Central High School,West Central CUSD 235,Biggsville,Henderson,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",192,93.8,0.0,2.6,0.0,0.0,0.0,3.4,19.3,16.1,0.0,58.3,1.9,176.0,88.9,17.3,5.3,12.0,5.0,68.6,31.4,91.7,68.3,48700.0,92447.0,38.4,94.3,0.0,1.9,0.0,7438.47,12809.21,433.6,405.7,78.6,19.0,2.4,0.0,2022
330482020260001,School,Knoxville Sr High School,Knoxville CUSD 202,Knoxville,Knox,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",315,92.1,0.0,4.0,0.0,0.0,0.0,4.4,18.7,16.8,0.0,42.2,0.0,176.0,92.6,4.4,,13.8,5.0,68.9,31.1,90.2,98.8,57442.0,81881.0,22.6,87.9,0.0,6.3,0.6,6851.92,14724.14,468.4,454.2,59.7,22.4,16.4,1.5,2022
330482050260023,School,Galesburg Senior High School,Galesburg CUSD 205,Galesburg,Knox,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,1158,60.6,13.9,13.1,0.5,0.0,0.0,11.7,19.4,13.1,3.5,65.7,0.9,176.0,88.3,32.1,5.9,18.1,4.1,55.2,44.4,79.9,65.0,61690.0,99135.0,37.8,58.0,17.5,11.0,0.7,9503.48,14809.2,452.9,440.4,62.7,22.5,13.8,1.1,2022
330482080260001,School,R O W V A Jr and  Sr High School,R O W V A CUSD 208,Oneida,Knox,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",244,90.6,0.0,6.1,0.0,0.0,0.0,2.8,13.1,13.1,0.0,50.0,0.0,176.0,90.1,6.9,7.6,11.2,5.0,63.7,34.4,75.0,77.0,54503.0,97650.0,37.1,94.3,0.0,2.3,0.0,9108.76,17719.51,469.7,456.3,57.1,17.1,22.9,2.9,2022
330482100260001,School,Williamsfield High School,Williamsfield CUSD 210,Williamsfield,Knox,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",93,92.5,0.0,0.0,0.0,0.0,0.0,0.0,20.4,11.8,0.0,17.2,4.5,177.0,92.3,,,6.1,4.3,79.4,20.6,100.0,59.2,57708.0,134175.0,24.5,90.9,2.3,0.0,0.0,6122.85,20203.57,524.3,473.8,38.1,38.1,23.8,0.0,2022
330482760260001,School,Abingdon-Avon High Sch,Abingdon-Avon CUSD 276,Abingdon,Knox,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",280,90.0,1.2,4.3,0.0,0.0,0.0,3.9,19.6,15.4,0.0,48.6,0.0,177.0,89.2,19.8,,15.8,5.0,68.9,29.8,83.0,62.4,49785.0,115826.0,41.7,83.0,2.4,7.3,0.6,8586.53,14458.78,448.1,416.8,73.9,20.3,5.8,0.0,2022
330664040260001,School,Mercer County High School,Mercer County School District 404,Aledo,Mercer,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",382,92.1,1.0,3.4,0.0,0.0,0.0,3.1,17.5,13.4,0.0,37.7,2.2,176.0,88.3,17.6,3.3,17.1,5.0,57.0,43.0,89.5,60.0,56653.0,98907.0,41.5,89.7,2.0,2.4,0.8,8697.46,14487.94,480.0,461.5,41.3,43.8,15.0,0.0,2022
330942380260001,School,Monmouth-Roseville High Sch,Monmouth-Roseville CUSD 238,Monmouth,Warren,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",511,59.3,2.2,30.5,2.0,0.0,0.0,5.3,16.0,12.7,13.5,99.2,4.1,176.0,89.9,15.6,3.3,15.2,5.0,73.8,25.3,83.3,76.7,50575.0,113643.0,32.3,64.9,4.1,20.7,0.8,9156.99,13502.79,437.4,439.0,61.0,24.6,14.4,0.0,2022
330943040260001,School,United High School,United CUSD 304,Monmouth,Warren,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",244,88.9,0.0,7.0,0.0,0.0,0.0,3.4,11.9,11.9,0.0,41.0,0.0,176.0,90.6,9.0,,9.9,5.0,72.3,26.4,86.7,61.5,52842.0,102415.0,28.5,87.0,0.6,6.8,0.0,12120.29,15978.94,484.8,475.9,39.1,41.3,19.6,0.0,2022
340490600260022,School,Waukegan High School,Waukegan CUSD 60,Waukegan,Lake,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,4290,2.4,12.6,81.6,1.5,0.1,0.7,1.2,14.7,12.3,33.3,64.8,3.6,177.0,83.2,64.1,8.0,21.6,5.0,39.5,59.8,88.4,98.8,66587.0,163227.0,57.8,3.9,20.5,71.4,0.9,12606.93,19084.95,417.0,396.5,80.5,14.9,4.4,0.2,2022
340490950260001,School,Lake Zurich High School,Lake Zurich CUSD 95,Lake Zurich,Lake,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1782,78.4,1.2,7.5,10.6,0.0,0.6,1.7,24.4,12.5,3.5,14.1,0.8,178.0,91.6,8.6,0.7,24.1,5.0,28.2,71.3,93.3,69.4,80602.0,123589.0,25.5,75.0,2.4,12.9,5.3,11953.51,17863.57,559.0,558.6,15.8,28.5,38.8,17.0,2022
340491130170001,School,Deerfield High School,Twp HSD 113,Deerfield,Lake,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1454,83.1,1.0,6.2,6.1,0.0,0.0,3.4,18.5,17.2,0.8,3.6,0.9,178.0,90.9,9.5,0.5,22.9,4.0,15.5,84.5,94.8,100.0,125234.0,170716.0,31.6,65.7,2.0,26.4,1.5,25066.55,32493.72,593.5,587.8,14.5,18.8,40.6,26.2,2022
340491130170002,School,Highland Park High School,Twp HSD 113,Highland Park,Lake,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,1691,61.5,1.5,29.7,2.7,0.0,0.0,4.0,29.2,13.1,9.2,17.4,1.4,178.0,90.2,18.5,0.6,23.0,4.0,15.5,84.5,94.8,100.0,125234.0,170716.0,33.5,65.7,2.0,26.4,1.5,24129.24,31301.16,549.2,534.4,29.5,20.7,32.6,17.2,2022
340491150160001,School,Lake Forest High School,Lake Forest CHSD 115,Lake Forest,Lake,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Exemplary,All Students,Targeted Assistance Title I Pr,1429,76.8,1.5,11.5,4.6,0.0,0.0,5.2,34.3,13.1,2.8,5.2,0.0,177.0,94.8,1.0,,18.9,5.0,17.7,81.6,98.1,78.9,124590.0,170183.0,10.7,63.3,4.1,23.5,4.1,27159.32,33817.86,572.5,574.3,16.5,21.6,37.8,24.1,2022
340491160260006,School,Round Lake Senior High School,Round Lake CUSD 116,Round Lake,Lake,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Targeted Assistance Title I Pr,2195,10.0,7.1,79.1,1.0,0.0,0.3,2.2,14.7,12.0,22.6,82.6,0.6,176.0,87.2,40.2,3.2,23.3,5.0,35.0,64.6,92.5,56.2,77269.0,115482.0,42.5,13.3,10.3,71.6,1.1,10314.65,16094.91,435.8,421.6,71.0,20.7,7.7,0.6,2022
