School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Marshfield - Marshfield Public Schools Early Childhood Center,01710001,       8,12.1,         97,35.1,65.0,3.1,43.3,19.6,01710000,3.1,0.0,3.1,88.7,0.0,0.0,5.2,Marshfield,"          $66,835,720.43","           3,766.8","              $17,743.37","          $71,038,689.80","           3,876.8","              $18,324.05",2023
Marshfield - Martinson Elementary,01710025,     107,20.2,        463,47.3,52.7,7.6,19.7,24.8,01710000,3.7,0.9,5.2,87.3,0.0,0.0,3.0,Marshfield,"          $66,835,720.43","           3,766.8","              $17,743.37","          $71,038,689.80","           3,876.8","              $18,324.05",2023
Marshfield - South River,01710010,      65,18.1,        254,51.2,48.8,0.4,25.6,13.8,01710000,1.2,1.2,0.8,94.9,0.0,0.0,2.0,Marshfield,"          $66,835,720.43","           3,766.8","              $17,743.37","          $71,038,689.80","           3,876.8","              $18,324.05",2023
Martha's Vineyard - Martha's Vineyard Regional High,07000505,     486,14.2,        749,51.3,48.5,14.6,20.6,35.4,07000000,4.3,0.5,24.6,65.3,1.5,0.0,3.9,Martha's Vineyard,"          $26,118,317.00",             747.7,"              $34,931.55","          $29,841,115.91",             797.9,"              $37,399.57",2023
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,04660550,     103,11.6,        176,61.4,38.6,2.8,31.8,40.9,04660000,3.4,0.6,8.0,77.8,1.1,0.0,9.1,Martha's Vineyard Charter Public School (District),"           $5,535,502.45",             180.2,"              $30,715.25","           $5,535,502.45",             180.2,"              $30,715.25",2023
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,     108,20.3,        356,51.4,48.6,21.4,20.8,82.3,04920000,27.8,1.7,66.0,1.1,1.1,0.0,2.3,"Martin Luther King, Jr. Charter School of Excellence (District)","           $6,468,536.70",             354.9,"              $18,225.34","           $6,468,536.70",             354.9,"              $18,225.34",2023
Masconomet - Masconomet Regional High School,07050505,     539,14.2,        967,53.2,46.7,0.4,14.3,8.7,07050000,0.8,3.5,4.2,88.5,0.1,0.1,2.7,Masconomet,"          $36,381,534.00","           1,532.7","              $23,736.89","          $41,327,191.43","           1,611.3","              $25,648.35",2023
Masconomet - Masconomet Regional Middle School,07050405,     361,16.3,        564,50.4,49.7,0.0,17.2,11.5,07050000,0.9,2.7,5.3,87.6,0.2,0.0,3.4,Masconomet,"          $36,381,534.00","           1,532.7","              $23,736.89","          $41,327,191.43","           1,611.3","              $25,648.35",2023
Mashpee - Kenneth Coombs School,01720005,     153,19.4,        422,47.9,52.1,12.1,17.3,40.8,01720000,2.4,0.7,11.9,69.4,2.6,0.0,13.0,Mashpee,"          $36,204,419.90","           1,454.9","              $24,884.47","          $39,333,063.73","           1,600.4","              $24,577.02",2023
Mashpee - Mashpee Middle-High School,01720505,     434,13.4,        638,50.6,49.4,4.4,15.4,38.2,01720000,4.9,1.9,9.9,68.5,6.0,0.0,8.9,Mashpee,"          $36,204,419.90","           1,454.9","              $24,884.47","          $39,333,063.73","           1,600.4","              $24,577.02",2023
Mashpee - Quashnet School,01720035,     278,23.4,        419,43.7,56.3,9.6,19.8,42.0,01720000,4.5,2.2,10.7,63.5,4.1,0.5,14.6,Mashpee,"          $36,204,419.90","           1,454.9","              $24,884.47","          $39,333,063.73","           1,600.4","              $24,577.02",2023
Match Charter Public School (District) - Match Charter Public School,04690505,     358,19.3,"      1,166",49.6,50.3,18.8,24.5,71.3,04690000,49.1,0.3,46.8,1.7,0.2,0.1,1.7,Match Charter Public School (District),"          $33,486,798.00","           1,172.2","              $28,567.72","          $33,486,798.00","           1,172.2","              $28,567.72",2023
Mattapoisett - Center,01730005,     110,17.2,        233,49.4,50.6,0.9,18.9,21.5,01730000,1.3,0.9,5.6,89.3,0.0,0.0,3.0,Mattapoisett,"           $9,917,484.00",             413.1,"              $24,007.47","          $10,602,008.50",             422.0,"              $25,123.24",2023
Mattapoisett - Old Hammondtown,01730010,      84,19.2,        171,46.8,53.2,0.0,19.3,19.3,01730000,0.6,1.2,7.0,84.8,0.0,0.0,6.4,Mattapoisett,"           $9,917,484.00",             413.1,"              $24,007.47","          $10,602,008.50",             422.0,"              $25,123.24",2023
Maynard - Fowler School,01740305,     294,20.2,        482,48.6,51.0,6.2,19.3,26.1,01740000,2.5,0.8,16.4,76.1,0.0,0.0,4.2,Maynard,"          $28,373,081.26","           1,196.6","              $23,711.42","          $33,474,111.74","           1,358.4","              $24,642.31",2023
Maynard - Green Meadow,01740010,     186,18.9,        446,49.1,50.7,11.0,22.0,25.3,01740000,4.5,2.7,15.5,71.8,0.2,0.0,5.4,Maynard,"          $28,373,081.26","           1,196.6","              $23,711.42","          $33,474,111.74","           1,358.4","              $24,642.31",2023
Maynard - Maynard High,01740505,     216,12.0,        300,52.0,46.7,6.0,18.7,24.3,01740000,2.7,2.3,16.3,75.3,0.0,0.0,3.3,Maynard,"          $28,373,081.26","           1,196.6","              $23,711.42","          $33,474,111.74","           1,358.4","              $24,642.31",2023
Medfield - Dale Street,01750005,     173,16.7,        403,49.4,50.6,0.3,17.6,7.4,01750000,1.0,4.2,3.2,88.1,0.3,0.0,3.2,Medfield,"          $47,859,556.15","           2,504.9","              $19,106.37","          $50,574,780.15","           2,533.8","              $19,960.05",2023
Medfield - Medfield Senior High,01750505,     390,15.8,        701,48.1,51.9,0.4,14.6,6.9,01750000,1.4,3.6,6.0,84.0,0.4,0.0,4.6,Medfield,"          $47,859,556.15","           2,504.9","              $19,106.37","          $50,574,780.15","           2,533.8","              $19,960.05",2023
Medfield - Memorial School,01750003,     103,19.2,        416,47.4,52.6,2.2,13.2,7.2,01750000,1.7,3.4,4.8,86.1,0.0,0.0,4.1,Medfield,"          $47,859,556.15","           2,504.9","              $19,106.37","          $50,574,780.15","           2,533.8","              $19,960.05",2023
Medfield - Ralph Wheelock School,01750007,     117,20.7,        402,50.8,49.3,1.7,13.4,7.5,01750000,2.2,3.2,4.5,86.6,0.3,0.0,3.2,Medfield,"          $47,859,556.15","           2,504.9","              $19,106.37","          $50,574,780.15","           2,533.8","              $19,960.05",2023
Medfield - Thomas Blake Middle,01750305,     495,14.8,        586,49.0,50.9,1.0,16.9,9.6,01750000,2.6,4.6,5.6,83.5,0.0,0.0,3.8,Medfield,"          $47,859,556.15","           2,504.9","              $19,106.37","          $50,574,780.15","           2,533.8","              $19,960.05",2023
Medford - Brooks School,01760130,     185,18.9,        547,50.5,49.5,3.5,25.2,15.4,01760000,5.7,4.8,6.2,75.7,0.4,0.0,7.3,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - Curtis-Tufts,01760510,      22,4.6,         14,50.0,50.0,0.0,100.0,64.3,01760000,14.3,0.0,21.4,50.0,0.0,0.0,14.3,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - John J McGlynn Elementary School,01760068,     206,17.1,        497,48.9,50.9,40.6,15.5,58.0,01760000,13.9,16.1,28.2,38.2,0.6,0.0,3.0,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - John J. McGlynn Middle School,01760320,     307,16.3,        472,45.3,54.2,25.9,20.6,46.8,01760000,14.4,9.8,18.2,51.3,0.9,0.0,5.5,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - Madeleine Dugger Andrews,01760315,     342,16.8,        460,50.7,49.1,0.0,22.2,35.0,01760000,10.9,7.4,12.4,62.0,1.1,0.2,6.1,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - Medford High,01760505,     645,13.1,"      1,192",45.6,53.9,10.6,19.7,40.7,01760000,14.9,9.4,16.3,54.5,0.3,0.1,4.5,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - Milton Fuller Roberts,01760150,     214,17.7,        580,51.4,48.5,9.8,20.0,28.5,01760000,9.0,10.2,12.2,60.7,0.7,0.0,7.2,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medford - Missituk Elementary School,01760140,     209,13.9,        456,48.7,50.7,24.1,25.7,44.3,01760000,9.9,7.7,18.6,56.6,0.9,0.0,6.4,Medford,"          $92,828,757.00","           4,171.2","              $22,254.69","         $106,230,642.20","           4,647.5","              $22,857.59",2023
Medway - Burke/Memorial Elementary School,01770015,     202,21.6,        519,49.5,50.5,8.1,14.8,16.8,01770000,1.9,5.8,10.2,78.4,0.0,0.0,3.7,Medway,"          $39,545,296.83","           2,137.3","              $18,502.45","          $43,810,801.70","           2,232.7","              $19,622.34",2023
Medway - John D Mc Govern Elementary,01770013,     140,20.4,        390,49.7,50.3,11.0,17.4,18.7,01770000,2.3,3.9,11.5,75.6,0.3,0.0,6.4,Medway,"          $39,545,296.83","           2,137.3","              $18,502.45","          $43,810,801.70","           2,232.7","              $19,622.34",2023
Medway - Medway High,01770505,     297,15.5,        615,51.1,48.3,3.1,14.5,15.5,01770000,2.6,3.9,9.8,79.8,0.3,0.3,3.3,Medway,"          $39,545,296.83","           2,137.3","              $18,502.45","          $43,810,801.70","           2,232.7","              $19,622.34",2023
Medway - Medway Middle,01770305,     350,18.3,        673,48.1,51.9,2.1,19.2,13.8,01770000,2.7,4.3,8.0,82.6,0.2,0.2,2.1,Medway,"          $39,545,296.83","           2,137.3","              $18,502.45","          $43,810,801.70","           2,232.7","              $19,622.34",2023
Melrose - Early Childhood Center,01780003,      34,15.2,        268,48.5,51.5,9.7,25.8,13.8,01780000,2.2,10.8,5.2,76.5,0.8,0.0,4.5,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Herbert Clark Hoover,01780017,     136,19.0,        284,52.1,47.9,8.5,15.9,18.3,01780000,6.7,8.1,8.5,72.9,0.0,0.0,3.9,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Horace Mann,01780025,     106,22.0,        264,48.5,51.1,0.0,15.5,5.3,01780000,3.4,1.1,6.1,84.1,0.0,0.0,5.3,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Lincoln,01780020,     177,20.2,        405,51.1,48.9,19.8,18.8,26.7,01780000,7.2,15.6,7.2,60.3,0.3,0.0,9.6,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Melrose High,01780505,     373,17.3,        957,52.0,47.4,3.5,14.8,17.2,01780000,9.5,6.1,7.5,72.3,0.1,0.1,4.4,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Melrose Middle,01780305,     436,21.3,        912,49.9,49.9,3.2,18.5,17.5,01780000,5.4,5.9,7.8,73.8,0.0,0.0,7.1,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Roosevelt,01780035,     168,21.4,        406,49.5,49.8,8.4,20.9,12.6,01780000,3.7,4.7,3.9,80.8,0.3,0.0,6.7,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Melrose - Winthrop,01780050,     171,21.1,        400,48.8,50.3,0.0,10.5,6.0,01780000,3.0,3.8,4.3,83.0,0.0,0.0,6.0,Melrose,"          $58,996,510.42","           3,869.2","              $15,247.73","          $68,355,885.56","           4,195.3","              $16,293.44",2023
Mendon-Upton - Henry P Clough,07100179,     140,20.6,        376,48.7,51.3,6.4,17.6,14.1,07100000,0.8,1.3,7.7,89.4,0.3,0.0,0.5,Mendon-Upton,"          $39,822,570.10","           2,115.9","              $18,820.63","          $44,246,980.61","           2,213.8","              $19,986.89",2023
Mendon-Upton - Memorial School,07100001,     200,19.8,        506,52.8,47.2,6.7,16.6,14.4,07100000,2.0,4.7,8.3,82.4,0.0,0.0,2.6,Mendon-Upton,"          $39,822,570.10","           2,115.9","              $18,820.63","          $44,246,980.61","           2,213.8","              $19,986.89",2023
Mendon-Upton - Miscoe Hill School,07100015,     367,17.9,        641,50.1,49.9,3.3,18.9,13.4,07100000,1.4,3.1,6.1,87.4,0.0,0.0,2.0,Mendon-Upton,"          $39,822,570.10","           2,115.9","              $18,820.63","          $44,246,980.61","           2,213.8","              $19,986.89",2023
Mendon-Upton - Nipmuc Regional High,07100510,     389,11.1,        557,51.5,48.3,2.0,14.5,15.3,07100000,0.9,1.8,8.6,85.8,0.0,0.0,2.9,Mendon-Upton,"          $39,822,570.10","           2,115.9","              $18,820.63","          $44,246,980.61","           2,213.8","              $19,986.89",2023
Methuen - Comprehensive Grammar School,01810050,     608,17.9,"      1,092",47.5,52.5,33.1,16.9,53.1,01810000,9.3,3.7,50.5,34.8,0.0,0.0,1.7,Methuen,"         $108,651,638.60","           6,574.1","              $16,527.23","         $131,233,198.80","           7,068.8","              $18,565.13",2023
Methuen - Donald P Timony Grammar,01810060,     634,18.0,"      1,163",48.6,51.4,20.8,21.8,57.8,01810000,7.4,2.8,56.2,31.5,0.2,0.1,2.0,Methuen,"         $108,651,638.60","           6,574.1","              $16,527.23","         $131,233,198.80","           7,068.8","              $18,565.13",2023
Methuen - Early Childhood Center,01810001,      19,10.2,        194,31.4,68.6,19.6,80.9,63.4,01810000,12.9,3.1,59.3,20.1,0.0,0.0,4.6,Methuen,"         $108,651,638.60","           6,574.1","              $16,527.23","         $131,233,198.80","           7,068.8","              $18,565.13",2023
Methuen - Marsh Grammar School,01810030,     615,15.8,"      1,012",44.3,55.7,12.0,22.4,45.2,01810000,5.3,2.7,41.9,46.1,0.1,0.0,4.0,Methuen,"         $108,651,638.60","           6,574.1","              $16,527.23","         $131,233,198.80","           7,068.8","              $18,565.13",2023
Methuen - Methuen High,01810505,"   1,101",16.6,"      1,927",47.8,52.1,15.3,10.8,48.4,01810000,6.7,3.8,50.6,36.9,0.0,0.0,2.0,Methuen,"         $108,651,638.60","           6,574.1","              $16,527.23","         $131,233,198.80","           7,068.8","              $18,565.13",2023
Methuen - Tenney Grammar School,01810055,     680,17.8,"      1,269",51.3,48.7,21.7,19.2,64.1,01810000,4.7,2.4,64.8,26.0,0.0,0.1,2.1,Methuen,"         $108,651,638.60","           6,574.1","              $16,527.23","         $131,233,198.80","           7,068.8","              $18,565.13",2023
Middleborough - Henry B. Burkland Elementary School,01820008,     252,20.1,        563,51.5,48.5,4.4,16.9,48.0,01820000,3.6,1.4,5.3,83.0,0.5,0.5,5.7,Middleborough,"          $56,722,170.06","           3,029.9","              $18,720.81","          $61,381,928.16","           3,202.8","              $19,165.08",2023
Middleborough - John T. Nichols Middle,01820305,     491,19.0,        709,51.2,48.7,3.1,17.9,40.5,01820000,4.2,1.6,4.1,82.8,0.3,0.0,7.1,Middleborough,"          $56,722,170.06","           3,029.9","              $18,720.81","          $61,381,928.16","           3,202.8","              $19,165.08",2023
Middleborough - Mary K. Goode Elementary School,01820010,     270,20.5,        615,51.5,48.3,3.7,23.4,36.9,01820000,3.6,1.8,5.7,82.1,0.7,0.0,6.2,Middleborough,"          $56,722,170.06","           3,029.9","              $18,720.81","          $61,381,928.16","           3,202.8","              $19,165.08",2023
