School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Marshfield - Eames Way School,01710005,     102,8.6,        294,45.2,54.8,0.0,14.0,14.6,01710000,1.0,1.0,1.7,93.2,0.3,0.0,2.7,Marshfield,"          $58,291,122.53","           3,961.3","              $14,715.15","          $63,529,389.28","           4,059.2","              $15,650.72",2020
Marshfield - Furnace Brook Middle,01710310,     879,10.9,        925,50.4,49.6,1.2,19.9,15.2,01710000,0.8,1.2,4.1,91.4,0.3,0.1,2.2,Marshfield,"          $58,291,122.53","           3,961.3","              $14,715.15","          $63,529,389.28","           4,059.2","              $15,650.72",2020
Marshfield - Gov Edward Winslow,01710020,     168,8.5,        358,45.8,54.2,0.0,19.6,11.2,01710000,0.0,0.3,2.2,95.8,0.0,0.0,1.7,Marshfield,"          $58,291,122.53","           3,961.3","              $14,715.15","          $63,529,389.28","           4,059.2","              $15,650.72",2020
Marshfield - Marshfield High,01710505,     572,16.4,"      1,221",48.7,51.4,0.7,13.6,14.3,01710000,0.3,1.1,3.4,93.8,0.0,0.1,1.3,Marshfield,"          $58,291,122.53","           3,961.3","              $14,715.15","          $63,529,389.28","           4,059.2","              $15,650.72",2020
Marshfield - Martinson Elementary,01710025,     165,9.0,        405,47.4,52.6,4.2,22.5,21.2,01710000,1.0,1.2,5.9,89.1,0.0,0.0,2.7,Marshfield,"          $58,291,122.53","           3,961.3","              $14,715.15","          $63,529,389.28","           4,059.2","              $15,650.72",2020
Marshfield - South River,01710010,     136,8.1,        276,45.3,54.7,0.0,26.8,11.2,01710000,0.4,0.4,3.6,91.7,0.0,0.0,4.0,Marshfield,"          $58,291,122.53","           3,961.3","              $14,715.15","          $63,529,389.28","           4,059.2","              $15,650.72",2020
Martha's Vineyard - Martha's Vineyard Regional High,07000505,     423,12.8,        677,47.0,53.0,11.2,20.5,34.3,07000000,5.5,1.3,20.8,65.3,2.1,0.2,4.9,Martha's Vineyard,"          $20,609,941.03",             670.6,"              $30,733.58","          $23,257,918.65",             712.4,"              $32,647.27",2020
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,      86,11.6,        166,54.2,45.8,5.4,27.1,41.6,04660000,0.6,0.6,13.3,70.5,1.8,0.0,13.3,Martha's Vineyard Charter (District),"           $5,495,191.00",             173.0,"              $31,760.44","           $5,495,191.00",             173.0,"              $31,760.44",2020
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,     108,20.0,        360,48.6,51.4,27.2,14.7,77.5,04920000,30.3,1.1,64.2,3.6,0.3,0.0,0.6,Martin Luther King Jr. Charter School of Excellence (District),"           $6,729,911.07",             363.6,"              $18,508.60","           $6,729,911.07",             363.6,"              $18,508.60",2020
Masconomet - Masconomet Regional High School,07050505,     608,14.7,"      1,112",54.9,45.1,0.1,16.5,8.6,07050000,0.5,4.4,3.2,89.4,0.1,0.2,2.2,Masconomet,"          $32,605,830.33","           1,719.8","              $18,959.08","          $36,275,518.51","           1,766.4","              $20,536.41",2020
Masconomet - Masconomet Regional Middle School,07050405,     332,18.0,        580,49.8,50.2,0.2,18.5,7.9,07050000,0.9,2.4,2.8,91.0,0.0,0.2,2.8,Masconomet,"          $32,605,830.33","           1,719.8","              $18,959.08","          $36,275,518.51","           1,766.4","              $20,536.41",2020
Mashpee - Kenneth Coombs School,01720005,     200,11.4,        358,47.8,52.2,14.3,15.1,40.8,01720000,5.3,1.4,8.7,67.9,3.6,0.3,12.9,Mashpee,"          $30,574,185.25","           1,579.9","              $19,351.97","          $33,941,581.26","           1,754.9","              $19,341.03",2020
Mashpee - Mashpee High,01720505,     290,12.9,        445,48.1,51.7,0.7,14.2,30.1,01720000,5.6,2.7,3.6,76.2,6.1,0.2,5.6,Mashpee,"          $30,574,185.25","           1,579.9","              $19,351.97","          $33,941,581.26","           1,754.9","              $19,341.03",2020
Mashpee - Mashpee Middle School,01720020,     164,16.6,        261,51.3,48.7,1.2,13.8,37.9,01720000,4.2,2.7,3.8,74.7,5.8,0.0,8.8,Mashpee,"          $30,574,185.25","           1,579.9","              $19,351.97","          $33,941,581.26","           1,754.9","              $19,341.03",2020
Mashpee - Quashnet School,01720035,     305,17.9,        461,48.8,51.2,3.0,17.4,37.3,01720000,5.0,1.1,7.2,69.2,6.5,0.0,11.1,Mashpee,"          $30,574,185.25","           1,579.9","              $19,351.97","          $33,941,581.26","           1,754.9","              $19,341.03",2020
Mattapoisett - Center,01730005,     221,12.0,        240,45.8,54.2,0.4,16.7,20.8,01730000,0.0,0.8,5.4,87.5,0.0,0.0,6.3,Mattapoisett,"           $8,562,532.00",             438.9,"              $19,509.07","           $9,315,178.60",             445.9,"              $20,890.73",2020
Mattapoisett - Old Hammondtown,01730010,     181,8.7,        172,52.3,47.7,0.6,17.4,16.3,01730000,0.6,1.2,4.7,89.0,0.0,0.0,4.7,Mattapoisett,"           $8,562,532.00",             438.9,"              $19,509.07","           $9,315,178.60",             445.9,"              $20,890.73",2020
Maynard - Fowler School,01740305,     329,17.4,        459,47.9,51.9,2.6,20.0,21.8,01740000,2.4,1.1,14.4,77.3,0.0,0.0,4.8,Maynard,"          $23,330,336.05","           1,263.0","              $18,472.16","          $28,470,329.36","           1,433.4","              $19,862.10",2020
Maynard - Green Meadow,01740010,     273,15.8,        423,46.8,53.2,7.8,18.0,22.5,01740000,1.4,2.8,13.2,77.1,0.2,0.0,5.2,Maynard,"          $23,330,336.05","           1,263.0","              $18,472.16","          $28,470,329.36","           1,433.4","              $19,862.10",2020
Maynard - Maynard High,01740505,     203,12.4,        307,52.4,46.9,2.9,16.0,17.6,01740000,1.3,2.3,11.4,81.4,0.3,0.0,3.3,Maynard,"          $23,330,336.05","           1,263.0","              $18,472.16","          $28,470,329.36","           1,433.4","              $19,862.10",2020
Medfield - Dale Street,01750005,     250,18.6,        400,47.5,52.5,1.3,13.3,7.0,01750000,1.5,4.8,4.8,85.8,0.0,0.0,3.3,Medfield,"          $41,844,419.13","           2,603.7","              $16,071.14","          $44,347,560.74","           2,628.8","              $16,869.89",2020
Medfield - Medfield Senior High,01750505,     388,16.7,        764,49.7,50.3,0.3,10.6,5.8,01750000,0.9,4.8,2.2,88.1,0.3,0.0,3.7,Medfield,"          $41,844,419.13","           2,603.7","              $16,071.14","          $44,347,560.74","           2,628.8","              $16,869.89",2020
Medfield - Memorial School,01750003,     179,18.2,        404,49.8,50.3,2.2,12.6,7.2,01750000,2.0,3.5,2.0,88.6,0.3,0.0,3.7,Medfield,"          $41,844,419.13","           2,603.7","              $16,071.14","          $44,347,560.74","           2,628.8","              $16,869.89",2020
Medfield - Ralph Wheelock School,01750007,     186,19.7,        383,52.7,47.3,1.8,12.5,7.6,01750000,1.6,4.2,2.6,87.5,0.3,0.0,3.9,Medfield,"          $41,844,419.13","           2,603.7","              $16,071.14","          $44,347,560.74","           2,628.8","              $16,869.89",2020
Medfield - Thomas Blake Middle,01750305,     472,16.6,        556,46.2,53.8,0.7,15.3,4.7,01750000,0.5,3.4,6.5,84.7,0.5,0.0,4.3,Medfield,"          $41,844,419.13","           2,603.7","              $16,071.14","          $44,347,560.74","           2,628.8","              $16,869.89",2020
Medford - Brooks School,01760130,     114,18.1,        495,50.5,49.5,3.6,26.3,16.6,01760000,6.3,5.1,7.9,74.1,0.6,0.0,6.1,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - Christopher Columbus,01760140,     127,14.2,        390,45.9,54.1,26.2,25.6,42.6,01760000,11.8,5.4,22.1,54.4,0.8,0.0,5.6,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - Curtis-Tufts,01760510,      18,6.2,         22,45.5,54.6,0.0,90.9,81.8,01760000,18.2,0.0,13.6,59.1,0.0,0.0,9.1,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - John J McGlynn Elementary School,01760068,     110,17.1,        428,52.6,47.4,20.1,13.6,47.2,01760000,13.8,16.1,15.2,49.1,0.9,0.2,4.7,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - John J. McGlynn Middle School,01760320,     637,8.1,        458,48.7,51.3,15.5,21.0,46.3,01760000,18.8,8.5,17.7,50.4,0.2,0.2,4.2,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - Madeleine Dugger Andrews,01760315,     348,16.3,        451,48.3,51.7,0.0,18.6,30.6,01760000,9.8,10.6,10.0,61.9,0.7,0.0,7.1,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - Medford High,01760505,     653,13.4,"      1,240",46.2,53.7,8.7,17.7,34.1,01760000,13.2,10.0,13.9,59.1,0.0,0.2,3.6,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medford - Milton Fuller Roberts,01760150,     135,16.7,        486,45.5,54.5,8.2,20.4,29.6,01760000,7.0,10.9,12.6,62.4,1.0,0.0,6.2,Medford,"          $85,807,565.00","           4,206.4","              $20,399.29","          $97,019,284.00","           4,719.2","              $20,558.42",2020
Medway - Burke/Memorial Elementary School,01770015,     289,14.8,        442,48.9,51.1,2.9,16.1,13.4,01770000,1.8,2.3,5.7,88.0,0.5,0.0,1.8,Medway,"          $33,379,685.46","           2,178.8","              $15,320.22","          $36,976,927.58","           2,274.9","              $16,254.31",2020
Medway - John D Mc Govern Elementary,01770013,     181,14.2,        334,45.8,54.2,4.8,15.0,14.1,01770000,1.2,4.2,8.4,81.4,0.0,0.0,4.8,Medway,"          $33,379,685.46","           2,178.8","              $15,320.22","          $36,976,927.58","           2,274.9","              $16,254.31",2020
Medway - Medway High,01770505,     323,16.7,        634,52.1,47.6,0.6,13.3,10.7,01770000,1.9,4.3,4.9,87.2,0.5,0.0,1.3,Medway,"          $33,379,685.46","           2,178.8","              $15,320.22","          $36,976,927.58","           2,274.9","              $16,254.31",2020
Medway - Medway Middle,01770305,     422,16.9,        684,50.7,49.1,0.9,19.0,12.7,01770000,1.5,2.8,5.7,86.4,0.0,0.4,3.2,Medway,"          $33,379,685.46","           2,178.8","              $15,320.22","          $36,976,927.58","           2,274.9","              $16,254.31",2020
Melrose - Early Childhood Center,01780003,      69,8.7,        185,43.8,56.2,0.0,34.1,12.4,01780000,7.6,9.2,6.0,67.6,2.2,0.0,7.6,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Herbert Clark Hoover,01780017,     144,17.2,        275,49.8,50.2,11.6,13.5,15.3,01780000,6.6,8.4,8.0,72.7,0.0,0.0,4.4,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Horace Mann,01780025,     111,19.0,        246,56.5,43.5,0.0,16.7,2.0,01780000,0.8,0.0,2.9,91.5,0.0,0.0,4.9,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Lincoln,01780020,     176,19.4,        386,51.6,48.5,22.5,16.6,26.4,01780000,8.3,13.2,10.6,58.6,0.0,0.0,9.3,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Melrose High,01780505,     418,14.3,        929,52.2,47.8,1.6,15.4,12.7,01780000,7.1,4.7,4.1,79.8,0.0,0.0,4.3,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Melrose Middle,01780305,     372,22.1,        826,49.5,50.5,4.6,17.1,15.9,01780000,7.4,6.3,5.3,76.0,0.0,0.0,5.0,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Roosevelt,01780035,     180,22.6,        452,49.3,50.7,6.4,15.5,12.0,01780000,5.3,4.9,4.9,79.0,0.0,0.0,6.0,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Melrose - Winthrop,01780050,     171,22.0,        418,47.9,51.9,1.2,12.7,5.7,01780000,1.9,4.1,3.8,83.3,0.0,0.0,6.9,Melrose,"          $47,362,889.53","           3,994.4","              $11,857.32","          $54,463,574.56","           4,300.3","              $12,665.06",2020
Mendon-Upton - Henry P Clough,07100179,     170,14.9,        336,50.3,49.7,5.7,16.1,9.5,07100000,0.0,0.3,3.6,95.2,0.3,0.0,0.6,Mendon-Upton,"          $35,085,292.00","           2,249.8","              $15,594.85","          $39,475,297.09","           2,367.3","              $16,675.24",2020
Mendon-Upton - Memorial School,07100001,     213,17.3,        472,51.5,48.5,3.8,13.6,14.2,07100000,1.5,5.5,7.0,82.4,0.0,0.0,3.6,Mendon-Upton,"          $35,085,292.00","           2,249.8","              $15,594.85","          $39,475,297.09","           2,367.3","              $16,675.24",2020
Mendon-Upton - Miscoe Hill School,07100015,     401,15.6,        730,46.2,53.7,1.5,21.6,13.2,07100000,0.3,2.6,5.6,89.5,0.0,0.0,2.1,Mendon-Upton,"          $35,085,292.00","           2,249.8","              $15,594.85","          $39,475,297.09","           2,367.3","              $16,675.24",2020
Mendon-Upton - Nipmuc Regional High,07100510,     379,13.7,        632,52.4,47.6,0.6,12.7,9.3,07100000,1.1,2.1,4.9,89.2,0.3,0.0,2.4,Mendon-Upton,"          $35,085,292.00","           2,249.8","              $15,594.85","          $39,475,297.09","           2,367.3","              $16,675.24",2020
Methuen - Comprehensive Grammar School,01810050,     465,16.4,        991,49.1,50.9,16.7,21.4,40.8,01810000,4.8,4.3,40.5,45.8,0.0,0.0,4.5,Methuen,"          $89,877,081.16","           6,895.5","              $13,034.16","         $106,761,138.16","           7,243.9","              $14,738.07",2020
Methuen - Donald P Timony Grammar,01810060,     495,18.8,"      1,212",44.7,55.3,14.9,21.3,47.9,01810000,5.4,3.9,49.5,37.2,0.2,0.2,3.7,Methuen,"          $89,877,081.16","           6,895.5","              $13,034.16","         $106,761,138.16","           7,243.9","              $14,738.07",2020
Methuen - Marsh Grammar School,01810030,     490,19.1,"      1,135",46.3,53.7,8.5,24.6,36.6,01810000,3.1,2.6,36.9,53.7,0.0,0.1,3.5,Methuen,"          $89,877,081.16","           6,895.5","              $13,034.16","         $106,761,138.16","           7,243.9","              $14,738.07",2020
Methuen - Methuen High,01810505,"   1,016",18.4,"      1,938",48.5,51.5,7.8,11.4,39.5,01810000,2.4,4.3,42.8,46.2,0.1,0.0,4.3,Methuen,"          $89,877,081.16","           6,895.5","              $13,034.16","         $106,761,138.16","           7,243.9","              $14,738.07",2020
Methuen - Tenney Grammar School,01810055,     535,18.8,"      1,296",47.2,52.9,13.8,19.8,55.2,01810000,4.3,2.9,59.4,29.9,0.0,0.0,3.4,Methuen,"          $89,877,081.16","           6,895.5","              $13,034.16","         $106,761,138.16","           7,243.9","              $14,738.07",2020
Middleborough - Henry B. Burkland Elementary School,01820008,     270,17.3,        522,48.3,51.7,2.7,17.8,47.1,01820000,2.5,0.8,1.7,87.7,0.2,0.0,7.1,Middleborough,"          $44,301,212.81","           3,032.1","              $14,610.74","          $48,975,261.14","           3,198.4","              $15,312.43",2020
Middleborough - John T. Nichols Middle,01820305,     413,22.0,        754,48.3,51.6,1.2,21.0,35.4,01820000,3.2,0.4,2.8,87.0,0.7,0.0,6.0,Middleborough,"          $44,301,212.81","           3,032.1","              $14,610.74","          $48,975,261.14","           3,198.4","              $15,312.43",2020
