RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
280061030220001,School,DePue High School,DePue USD 103,DePue,Bureau,UNIT,HIGH SCHOOL,Schoolwide Title I Program,105,14.3,0.0,82.9,0.0,0.0,0.0,0.0,21.0,21.0,11.4,71.4,0.0,176.0,87.9,54.5,7.5,13.8,5.0,53.6,46.4,80.8,100.0,54320.0,105689.0,43.8,30.0,1.7,68.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,8795.97,10375.21,433.7,418.9,81.5,11.1,3.7,3.7,2020
280063030260001,School,La Moille Jr/Sr High School,La Moille CUSD 303,La Moille,Bureau,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",60,90.0,0.0,5.2,0.0,0.0,0.0,0.0,33.3,26.7,0.0,46.7,0.0,176.0,95.0,12.9,3.5,8.4,5.0,56.5,43.5,80.0,67.0,47337.0,85496.0,14.5,94.5,0.0,1.8,0.0, 9 10 11 12,,,21168.39,24278.26,477.4,469.5,36.8,42.1,21.1,0.0,2020
280063400260001,School,Bureau Valley High School,Bureau Valley CUSD 340,Manlius,Bureau,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",326,93.6,0.0,3.4,0.0,0.0,0.0,3.1,19.0,16.9,0.0,32.2,0.0,176.0,92.3,1.7,3.0,22.9,3.0,69.9,30.1,91.4,58.5,55961.0,94853.0,29.4,86.6,1.0,6.7,0.5, 9 10 11 12,Not Calculated,Not Calculated,9520.17,14342.03,472.5,452.7,53.2,32.9,11.4,2.5,2020
280065000150001,School,Princeton High School,Princeton HSD 500,Princeton,Bureau,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,531,90.4,0.0,5.5,0.0,0.0,0.0,2.8,23.2,19.2,0.0,35.6,2.1,176.0,89.6,7.3,2.8,23.3,3.0,38.3,61.7,95.7,97.0,69589.0,118267.0,35.0,88.2,0.0,8.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,12995.42,12995.42,505.1,489.1,29.4,44.4,23.8,2.4,2020
280065020170001,School,Hall High School,Hall HSD 502,Spring Valley,Bureau,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,414,69.3,0.0,24.4,0.0,0.0,0.0,3.9,19.1,19.1,8.7,50.0,0.0,176.0,95.2,23.9,3.6,16.6,4.8,34.8,62.8,95.3,81.5,62752.0,93260.0,14.9,63.3,3.8,29.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,10233.22,13030.79,464.4,454.4,55.1,25.8,15.7,3.4,2020
280372230260001,School,Orion High School,Orion CUSD 223,Orion,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",318,93.1,0.0,4.4,0.0,0.0,0.0,2.4,11.9,11.9,0.0,14.8,0.0,178.0,94.9,2.4,2.5,18.6,5.0,61.3,37.2,93.0,77.4,55877.0,116703.0,14.8,94.1,0.7,3.9,0.0, 9 10 11 12,Not Calculated,Not Calculated,7417.89,11272.46,496.9,508.4,24.7,35.1,39.0,1.3,2020
280372240260001,School,Galva Jr-Sr High School,Galva CUSD 224,Galva,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",202,95.0,0.0,3.6,0.0,0.0,0.0,0.0,12.4,12.4,0.0,43.1,3.4,177.0,95.5,10.4,7.6,14.2,2.5,65.0,35.0,86.0,90.0,45298.0,102248.0,8.5,94.6,1.1,2.2,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,11387.48,15040.21,469.2,439.6,58.3,33.3,8.3,0.0,2020
280372250260001,School,AlWood  Middle/High School,AlWood CUSD 225,Woodhull,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",164,91.5,0.0,0.0,0.0,0.0,0.0,6.7,11.6,11.6,0.0,33.5,0.0,176.0,96.7,9.0,0.9,14.9,5.0,59.2,40.8,82.6,71.7,56315.0,118693.0,10.2,96.6,0.0,0.0,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,12697.54,15445.76,525.0,481.3,40.0,40.0,16.7,3.3,2020
280372260260001,School,Annawan High School,Annawan CUSD 226,Annawan,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",92,91.3,0.0,0.0,0.0,0.0,0.0,7.4,10.9,10.9,0.0,19.6,0.0,176.0,97.1,2.0,3.0,10.7,5.0,43.3,56.7,89.3,86.8,50136.0,85170.0,6.1,91.9,0.0,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,10315.05,13310.11,459.5,474.5,45.5,31.8,18.2,4.5,2020
280372270260002,School,Cambridge Jr/Sr High School,Cambridge CUSD 227,Cambridge,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",226,96.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,0.0,46.9,3.4,176.0,94.3,10.4,1.4,12.6,5.0,61.9,38.1,75.0,99.8,49611.0,114338.0,13.0,98.3,0.0,0.0,0.0, 6 7 8 9 10 11 12,Not Calculated,Not Calculated,7574.06,11918.73,495.3,478.4,34.4,50.0,15.6,0.0,2020
280372280260001,School,Geneseo High School,Geneseo CUSD 228,Geneseo,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",862,92.5,0.6,4.8,0.8,0.0,0.0,1.7,13.1,10.4,0.0,19.5,0.0,176.0,97.6,9.3,1.5,20.9,5.0,49.9,50.1,88.3,84.4,56752.0,99175.0,4.8,88.7,0.4,6.4,0.7, 9 10 11 12,Not Calculated,Not Calculated,6059.13,11108.44,517.1,506.3,27.6,37.3,30.3,4.9,2020
280372290260001,School,Kewanee High School,Kewanee CUSD 229,Kewanee,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",565,66.9,7.3,22.5,0.0,0.0,0.0,3.4,19.8,18.2,5.1,68.0,5.5,176.0,96.5,15.0,7.0,20.5,5.0,70.1,26.8,88.8,81.3,48697.0,118133.0,10.7,71.1,10.6,13.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,6074.65,11322.1,445.5,434.0,65.5,28.2,5.5,0.9,2020
280372300260002,School,Wethersfield Jr/Sr High School,Wethersfield CUSD 230,Kewanee,Henry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",220,74.1,2.7,15.0,0.0,0.0,0.0,6.4,8.2,8.2,0.0,44.5,0.0,177.0,94.7,17.3,2.7,10.6,4.9,35.5,64.5,85.5,83.2,50924.0,110767.0,14.5,72.5,5.9,13.7,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,7303.2,12658.36,478.3,451.4,47.2,38.9,13.9,0.0,2020
280881000260001,School,Stark County High School,Stark County CUSD 100,Toulon,Stark,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",214,94.9,0.0,1.8,0.0,0.0,0.0,2.2,15.0,13.1,0.0,32.7,1.6,176.0,95.3,6.2,3.3,14.7,5.0,48.5,47.9,75.9,80.2,47372.0,92651.0,11.8,87.1,5.9,5.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,9621.37,13126.54,491.1,481.7,34.0,42.6,23.4,0.0,2020
300020010220001,School,Cairo Jr/Sr High School,Cairo USD 1,Cairo,Alexander,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,123,7.2,89.4,0.0,0.0,0.0,0.0,11.3,20.3,20.3,0.0,100.0,9.8,177.0,97.6,10.1,3.3,14.7,5.0,74.2,25.8,86.7,27.3,51815.0,93290.0,2.2,15.9,74.6,0.0,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,15410.06,22614.09,396.4,396.4,85.7,14.3,0.0,0.0,2020
300020050260001,School,Egyptian Sr High School,Egyptian CUSD 5,Tamms,Alexander,UNIT,HIGH SCHOOL,Schoolwide Title I Program,105,81.0,15.2,0.0,0.0,0.0,0.0,9.0,14.3,14.3,0.0,100.0,19.0,176.0,95.6,9.6,3.8,11.1,5.0,58.6,41.4,90.0,60.5,46656.0,81668.0,11.3,86.1,7.6,1.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,11841.91,16901.07,448.4,438.4,63.2,21.1,15.8,0.0,2020
300391650160001,School,Carbondale Comm H S,Carbondale CHSD 165,Carbondale,Jackson,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,947,49.6,29.9,10.8,5.0,0.0,0.0,4.8,18.6,13.9,3.5,57.9,2.7,176.0,90.6,41.0,5.6,18.1,5.0,51.8,46.8,91.0,88.0,67196.0,95165.0,31.9,38.5,43.4,14.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,11568.83,15108.11,503.1,480.8,42.9,30.2,20.5,6.3,2020
300391760260001,School,Trico Senior High School,Trico CUSD 176,Campbell Hill,Jackson,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,248,95.6,0.0,4.0,0.0,0.0,0.0,0.0,20.6,17.3,7.2,41.5,7.3,176.0,94.2,7.7,5.1,16.3,4.8,74.0,26.0,87.0,62.2,49056.0,94173.0,17.7,89.9,0.0,9.5,0.0, 9 10 11 12,Not Calculated,Not Calculated,7561.1,13058.65,480.3,463.0,43.3,40.3,16.4,0.0,2020
300391860260001,School,Murphysboro High School,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,HIGH SCHOOL,Schoolwide Title I Program,581,67.6,16.0,7.9,0.0,0.0,0.0,7.7,21.5,21.5,1.9,95.2,2.8,176.0,92.8,9.2,4.0,19.2,5.0,71.1,27.5,88.4,76.5,54216.0,81875.0,13.5,61.3,22.3,7.9,0.0, 9 10 11 12,Not Calculated,Not Calculated,8512.21,12959.82,461.3,454.8,50.5,34.2,15.3,0.0,2020
300391960260001,School,Elverado High School,Elverado CUSD 196,Elkville,Jackson,UNIT,HIGH SCHOOL,Schoolwide Title I Program,118,93.2,2.7,3.0,0.0,0.0,0.0,4.9,20.3,20.3,0.0,49.2,6.0,176.0,88.2,30.9,7.2,12.9,5.0,82.5,17.5,91.3,59.2,41651.0,76717.0,41.4,89.1,4.3,2.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,9163.94,13210.56,443.3,450.4,54.2,33.3,12.5,0.0,2020
300731010160001,School,Pinckneyville Comm High School,Pinckneyville CHSD 101,Pinckneyville,Perry,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,459,95.2,0.0,0.0,0.0,0.0,0.0,2.8,14.2,14.2,0.0,36.8,3.7,177.0,96.6,2.7,2.5,19.3,5.0,72.5,27.5,91.3,62.1,54524.0,119513.0,6.7,89.4,4.5,1.5,0.0,PK 9 10 11 12,Not Calculated,Not Calculated,7505.88,10758.18,465.9,475.8,36.3,44.2,17.7,1.8,2020
300733000260001,School,Du Quoin High School,Du Quoin CUSD 300,Du Quoin,Perry,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",526,81.4,6.1,2.9,0.9,0.0,0.0,8.2,19.8,19.8,0.0,57.8,1.5,176.0,91.9,18.3,3.7,20.7,5.0,77.3,22.7,90.1,97.0,53300.0,93425.0,25.7,84.0,4.7,3.1,0.0,PK 9 10 11 12,Not Calculated,Not Calculated,8364.64,10486.16,465.2,450.2,53.7,27.8,15.7,2.8,2020
300771000260001,School,Century Jr/Sr High School,Century CUSD 100,Ullin,Pulaski,UNIT,HIGH SCHOOL,Schoolwide Title I Program,192,80.7,12.5,0.0,0.0,0.0,0.0,5.5,15.1,15.1,0.0,61.5,14.1,176.0,93.7,19.4,3.3,13.3,5.0,80.9,16.2,89.2,38.9,45764.0,75023.0,20.4,85.0,5.0,3.3,0.0, 6 7 8 9 10 11 12,Not Calculated,Not Calculated,3440.8,11418.07,449.0,422.8,69.0,31.0,0.0,0.0,2020
300771010260001,School,Meridian High School,Meridian CUSD 101,Mounds,Pulaski,UNIT,HIGH SCHOOL,Schoolwide Title I Program,139,34.5,56.1,0.0,0.0,0.0,0.0,7.9,20.9,20.1,0.0,100.0,3.6,176.0,83.9,69.9,6.5,17.0,5.0,71.3,25.7,65.5,55.9,44863.0,96577.0,60.9,42.7,50.6,1.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,13537.7,21397.0,411.4,387.1,89.3,10.7,0.0,0.0,2020
300910170220001,School,Cobden High School,Cobden SUD 17,Cobden,Union,UNIT,HIGH SCHOOL,Schoolwide Title I Program,175,66.3,0.0,32.6,0.0,0.0,0.0,0.0,19.4,17.1,6.9,28.0,2.5,177.0,98.4,1.1,3.4,18.1,5.0,58.7,41.3,85.7,94.9,48702.0,100105.0,4.4,51.3,0.0,48.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,5659.76,10916.0,481.0,478.3,29.3,48.8,22.0,0.0,2020
300910660220001,School,Dongola High School,Dongola USD 66,Dongola,Union,UNIT,HIGH SCHOOL,Schoolwide Title I Program,77,93.5,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.6,0.0,100.0,3.8,177.0,91.6,33.3,1.3,21.5,2.5,88.9,11.1,66.7,61.1,40457.0,82600.0,30.6,98.4,0.0,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,4677.38,11074.37,454.0,426.0,66.7,26.7,6.7,0.0,2020
300910810160001,School,Anna-Jonesboro High School,Anna Jonesboro CHSD 81,Anna,Union,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,508,88.6,0.0,7.5,0.0,0.0,0.0,0.0,17.9,17.9,0.0,44.5,3.0,176.0,93.7,7.0,4.3,20.9,4.8,66.7,33.3,91.8,69.7,62056.0,114704.0,15.3,90.4,0.0,6.4,0.0, 9 10 11 12,Not Calculated,Not Calculated,12212.95,12722.48,449.2,450.2,51.9,34.1,11.6,2.3,2020
300910840260001,School,Shawnee High School,Shawnee CUSD 84,Wolf Lake,Union,UNIT,HIGH SCHOOL,Schoolwide Title I Program,84,95.2,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,0.0,69.0,35.7,176.0,95.5,24.4,5.9,13.1,5.0,78.2,21.8,85.7,82.8,45667.0,84169.0,14.3,96.9,1.5,0.0,0.0, 9 10 11 12,,,11575.0,13147.0,436.1,440.0,61.1,33.3,5.6,0.0,2020
310450460220001,School,Elgin High School,SD U-46,Elgin,Kane,UNIT,HIGH SCHOOL,Schoolwide Title I Program,2620,9.0,5.1,76.5,5.5,0.2,1.1,2.8,11.3,8.9,26.6,65.9,1.7,176.0,88.0,43.6,3.2,22.3,5.0,35.8,63.6,89.9,91.5,73951.0,108454.0,34.6,23.0,9.7,58.2,4.7, 9 10 11 12,Not Calculated,Not Calculated,8747.12,12570.81,454.1,440.5,62.6,22.4,12.2,2.8,2020
310450460220002,School,Larkin High School,SD U-46,Elgin,Kane,UNIT,HIGH SCHOOL,Schoolwide Title I Program,2097,12.7,9.0,73.2,1.9,0.2,0.5,2.8,15.4,12.8,26.7,69.5,2.1,176.0,86.8,45.3,3.5,23.1,5.0,35.8,63.6,89.8,91.5,73951.0,108454.0,38.7,23.0,9.7,58.2,4.7, 9 10 11 12,Not Calculated,Not Calculated,9875.31,14002.45,449.1,430.6,63.4,27.7,8.2,0.6,2020
310450460220003,School,Streamwood High School,SD U-46,Streamwood,Kane,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1754,18.5,8.2,64.1,6.2,0.2,0.8,2.0,15.8,11.9,20.7,64.5,1.5,176.0,90.1,36.0,2.8,21.9,5.0,35.8,63.6,85.9,91.5,73951.0,108454.0,28.7,23.0,9.7,58.2,4.7, 9 10 11 12,Not Calculated,Not Calculated,10374.5,14557.37,478.6,460.6,47.5,34.1,14.9,3.5,2020
310450460220004,School,Bartlett High School,SD U-46,Bartlett,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",2377,38.7,3.2,34.9,19.5,0.2,1.1,3.4,12.9,8.4,12.6,36.0,1.0,176.0,92.5,24.6,2.1,24.6,5.0,35.8,63.6,89.5,91.5,73951.0,108454.0,19.3,23.0,9.7,58.2,4.7, 9 10 11 12,Not Calculated,Not Calculated,8950.58,12881.09,504.2,494.6,36.9,31.3,25.4,6.5,2020
310450460220005,School,South Elgin High School,SD U-46,South Elgin,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",2789,47.0,4.2,32.9,11.1,0.2,0.4,4.5,17.3,11.8,10.8,35.1,0.7,176.0,92.7,25.9,1.3,25.2,5.0,35.8,63.6,92.6,91.5,73951.0,108454.0,20.9,23.0,9.7,58.2,4.7, 9 10 11 12,Not Calculated,Not Calculated,8437.29,12246.48,502.0,494.3,38.3,28.8,26.2,6.7,2020
310451010220001,School,Batavia Sr High School,Batavia USD 101,Batavia,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1898,78.6,3.0,11.2,3.2,0.0,0.0,3.6,20.8,12.0,1.8,17.2,1.2,176.0,95.1,8.7,1.1,25.2,5.0,30.0,70.0,95.1,89.2,81419.0,137344.0,10.3,68.0,9.6,15.6,1.8, 9 10 11 12,Not Calculated,Not Calculated,11429.0,16257.0,530.2,533.9,22.5,28.2,38.6,10.7,2020
310451290220001,School,West Aurora High School,Aurora West USD 129,Aurora,Kane,UNIT,HIGH SCHOOL,Schoolwide Title I Program,3488,24.9,10.1,59.5,3.0,0.1,0.3,2.0,15.3,11.7,13.6,47.6,0.6,178.0,97.3,7.3,2.3,24.2,4.0,28.7,71.0,95.7,94.6,70974.0,97513.0,5.4,19.3,13.8,60.9,2.5, 9 10 11 12,Not Calculated,Not Calculated,10633.26,14211.16,471.5,461.9,48.7,31.2,18.0,2.2,2020
310451310220001,School,East High School,Aurora East USD 131,Aurora,Kane,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,4009,2.6,6.3,88.7,0.4,0.2,0.5,1.1,14.5,11.9,20.7,65.7,1.3,176.0,93.1,34.9,4.0,23.1,5.0,40.8,59.2,88.6,90.8,69389.0,114574.0,20.7,4.9,10.4,82.0,0.5, 9 10 11 12,Not Calculated,Not Calculated,7789.2,11592.79,432.8,410.7,70.2,21.6,7.8,0.5,2020
310453000260002,School,Dundee-Crown High School,CUSD 300,Carpentersville,Kane,UNIT,HIGH SCHOOL,Schoolwide Title I Program,2458,26.6,5.1,63.2,2.6,0.1,0.2,2.2,19.3,14.2,17.2,60.7,1.4,177.0,92.0,32.1,1.8,20.3,5.0,44.9,54.5,91.4,90.4,64295.0,111527.0,24.5,39.3,7.7,45.8,3.7, 9 10 11 12,Not Calculated,Not Calculated,7581.3,12064.07,466.6,458.0,51.5,28.5,18.2,1.8,2020
310453000260003,School,Hampshire High School,CUSD 300,Hampshire,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1827,59.6,3.8,24.6,7.6,0.1,0.2,4.3,17.6,11.1,2.8,23.6,0.8,177.0,96.0,11.3,0.9,23.6,5.0,44.9,54.5,94.7,90.4,64295.0,111527.0,9.4,39.3,7.7,45.8,3.7, 9 10 11 12,Not Calculated,Not Calculated,7903.63,12684.06,507.8,495.0,32.3,36.7,28.6,2.4,2020
310453000260004,School,Harry D Jacobs High School,CUSD 300,Algonquin,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",2053,62.1,3.9,21.4,9.2,0.1,0.2,3.0,20.4,10.4,4.0,25.8,0.6,177.0,93.9,21.6,1.1,23.2,5.0,44.9,54.5,93.4,90.4,64295.0,111527.0,17.7,39.3,7.7,45.8,3.7, 9 10 11 12,Not Calculated,Not Calculated,8832.97,13362.33,514.3,500.6,33.6,34.3,25.3,6.7,2020
310453010260001,School,Central High School,Central CUSD 301,Burlington,Kane,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,1243,62.7,2.0,19.4,13.1,0.0,0.0,2.8,13.4,7.8,2.5,12.9,0.0,176.0,93.6,19.1,1.5,24.5,5.0,49.0,51.0,91.7,81.9,60700.0,108234.0,17.0,59.4,3.6,23.5,9.4, 9 10 11 12,Not Calculated,Not Calculated,9479.89,12943.59,526.6,527.5,22.0,30.7,38.4,8.9,2020
310453020260001,School,Kaneland Senior High School,Kaneland CUSD 302,Maple Park,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1330,79.8,2.4,11.1,2.6,0.0,0.0,3.8,17.3,9.8,1.1,14.4,0.4,176.0,95.6,3.7,1.0,21.0,5.0,35.2,64.8,93.9,84.7,70203.0,102298.0,12.2,71.1,4.1,19.7,1.9, 9 10 11 12,Not Calculated,Not Calculated,9172.06,15799.2,524.2,505.1,26.1,39.4,30.0,4.5,2020
310453030260011,School,St Charles East High School,St Charles CUSD 303,Saint Charles,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",2269,73.9,1.5,15.3,6.3,0.1,0.4,2.6,22.4,12.8,3.2,17.5,1.0,178.0,96.5,6.6,1.5,20.6,5.0,36.2,63.8,94.5,85.9,71337.0,113176.0,7.8,72.3,1.8,18.6,3.3, 9 10 11 12,Not Calculated,Not Calculated,11266.18,15239.65,544.9,545.8,15.9,31.7,38.2,14.1,2020
310453030260012,School,St Charles North High School,St Charles CUSD 303,Saint Charles,Kane,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1972,78.9,1.3,9.9,6.7,0.1,0.4,2.7,20.4,11.2,1.5,8.7,1.0,178.0,96.0,6.3,0.7,22.6,5.0,36.2,63.8,95.7,85.9,71337.0,113176.0,6.8,72.3,1.8,18.6,3.3, 9 10 11 12,Not Calculated,Not Calculated,11210.63,15231.98,544.4,551.7,16.0,29.5,39.4,15.1,2020
310453040260001,School,Geneva Community High School,Geneva CUSD 304,Geneva,Kane,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,1717,85.0,0.9,7.7,5.2,0.2,0.0,0.6,20.0,11.1,0.8,3.1,0.2,177.0,95.5,4.2,1.6,20.7,5.0,26.3,73.7,91.9,84.5,74768.0,124323.0,11.1,78.4,1.7,14.2,3.5, 9 10 11 12,Not Calculated,Not Calculated,11381.35,16116.69,553.4,551.7,14.9,29.8,41.1,14.2,2020
320380030260001,School,Donovan Sr High School,Donovan CUSD 3,Donovan,Iroquois,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",74,82.4,0.0,6.8,0.0,0.0,0.0,4.2,14.9,13.1,0.0,51.4,0.0,176.0,94.2,12.2,2.5,9.2,3.9,53.8,46.2,53.8,46.2,46394.0,118450.0,20.7,94.6,2.7,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,10450.87,14944.01,461.3,457.5,43.8,50.0,6.3,0.0,2020
320380040260001,School,Central High School,Central CUSD 4,Clifton,Iroquois,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",302,88.1,0.0,7.0,0.0,0.0,0.0,2.9,18.5,13.6,0.0,33.1,0.0,176.0,95.4,5.8,1.9,15.7,2.5,48.4,48.6,89.7,77.6,47432.0,83385.0,12.4,82.5,1.2,13.3,0.0, 9 10 11 12,Not Calculated,Not Calculated,5258.85,12635.28,465.5,447.7,50.7,38.7,10.7,0.0,2020
320380060260001,School,Cissna Park Sr High School,Cissna Park CUSD 6,Cissna Park,Iroquois,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",100,91.0,0.0,5.7,0.0,0.0,0.0,0.0,23.0,23.0,0.0,40.0,0.0,176.0,96.8,4.5,0.0,10.5,2.5,52.8,47.2,90.0,87.8,43221.0,112000.0,4.4,88.4,7.0,4.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,12658.34,13456.65,467.5,436.7,50.0,41.7,8.3,0.0,2020
320380090260001,School,Watseka Comm High School,Iroquois County CUSD 9,Watseka,Iroquois,UNIT,HIGH SCHOOL,Schoolwide Title I Program,324,83.3,1.4,12.0,0.0,0.0,0.0,2.8,18.5,14.5,2.1,53.1,1.5,176.0,92.4,14.3,5.8,16.8,4.9,47.7,50.8,88.5,73.5,57742.0,82963.0,22.1,85.5,1.2,10.3,0.0,PK 9 10 11 12,Not Calculated,Not Calculated,11131.88,13593.08,484.4,461.5,45.1,36.6,18.3,0.0,2020
320380100260001,School,Iroquois West High School,Iroquois West CUSD 10,Gilman,Iroquois,UNIT,HIGH SCHOOL,Schoolwide Title I Program,316,66.8,0.0,32.6,0.0,0.0,0.0,2.3,12.7,12.7,5.1,52.8,1.2,176.0,93.1,21.8,1.4,16.7,5.0,68.8,29.8,80.4,84.5,47473.0,78317.0,21.6,55.5,5.5,33.0,1.0, 9 10 11 12,Not Calculated,Not Calculated,10138.58,12960.03,472.4,447.1,53.6,33.3,13.1,0.0,2020
320381240260001,School,Milford High School Campus,Milford Area Public Schools Di,Milford,Iroquois,UNIT,HIGH SCHOOL,Schoolwide Title I Program,155,91.0,2.6,4.5,0.0,0.0,0.0,3.6,12.9,10.0,0.0,41.3,2.4,176.0,92.0,15.7,1.8,8.9,5.0,54.0,46.0,89.7,100.0,55926.0,104858.0,29.9,80.7,3.5,8.8,0.0, 9 10 11 12,Not Calculated,Not Calculated,9413.21,14513.3,511.9,513.1,19.4,50.0,27.8,2.8,2020
320460010260003,School,Momence High School,Momence CUSD 1,Momence,Kankakee,UNIT,HIGH SCHOOL,Schoolwide Title I Program,310,52.6,13.2,27.7,0.0,0.0,0.0,4.8,18.4,12.6,8.1,55.8,0.0,176.0,95.2,10.5,1.2,14.7,5.0,46.7,53.3,80.9,86.2,51399.0,88235.0,13.8,54.2,13.7,24.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,8768.33,13866.91,445.7,431.6,62.0,27.8,10.1,0.0,2020
320460020260001,School,Herscher High School,Herscher CUSD 2,Herscher,Kankakee,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",466,93.8,0.0,3.2,0.0,0.0,0.0,3.0,15.2,11.2,0.9,21.2,0.9,176.0,95.8,2.7,0.4,18.1,5.0,44.8,54.4,86.8,86.3,49421.0,99715.0,7.4,90.4,0.4,3.2,0.8, 9 10 11 12,Not Calculated,Not Calculated,10514.0,13957.65,483.5,487.2,39.7,24.6,31.0,4.8,2020
320460050260005,School,Manteno High School,Manteno CUSD 5,Manteno,Kankakee,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",632,83.1,1.6,8.4,0.8,0.0,0.0,5.2,17.6,12.5,2.1,32.9,0.8,176.0,92.3,18.9,1.9,18.7,5.0,52.8,47.2,88.5,87.5,46514.0,90507.0,21.8,73.7,10.7,10.2,0.8, 9 10 11 12,Not Calculated,Not Calculated,7283.55,12352.36,471.0,466.0,47.7,27.8,22.5,2.0,2020
