School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Mashpee - Kenneth Coombs School,01720005,     153,17.9,        380,49.2,50.8,12.4,15.0,49.2,01720000,4.0,1.1,10.3,70.8,3.4,0.3,10.3,Mashpee,"          $31,730,745.00","           1,474.4","              $21,521.12","          $34,960,857.00","           1,656.1","              $21,110.35",2021
Mashpee - Mashpee High,01720505,     310,11.6,        448,47.3,52.5,0.9,15.0,35.7,01720000,5.4,2.7,3.8,73.2,6.3,0.2,8.5,Mashpee,"          $31,730,745.00","           1,474.4","              $21,521.12","          $34,960,857.00","           1,656.1","              $21,110.35",2021
Mashpee - Mashpee Middle School,01720020,     155,16.7,        241,51.9,48.1,4.6,13.3,44.0,01720000,2.5,1.7,6.2,75.5,5.4,0.0,8.7,Mashpee,"          $31,730,745.00","           1,474.4","              $21,521.12","          $34,960,857.00","           1,656.1","              $21,110.35",2021
Mashpee - Quashnet School,01720035,     290,20.3,        438,47.3,52.7,3.7,17.6,47.0,01720000,5.3,0.9,8.0,66.9,6.6,0.0,12.3,Mashpee,"          $31,730,745.00","           1,474.4","              $21,521.12","          $34,960,857.00","           1,656.1","              $21,110.35",2021
Mattapoisett - Center,01730005,     109,18.6,        254,46.1,53.9,0.4,20.5,26.8,01730000,0.4,0.4,6.3,88.6,0.4,0.0,3.9,Mattapoisett,"           $9,024,915.00",             398.0,"              $22,675.67","           $9,660,846.00",             408.0,"              $23,678.54",2021
Mattapoisett - Old Hammondtown,01730010,      83,20.9,        187,50.3,49.7,0.0,16.0,25.1,01730000,0.5,1.6,6.4,85.6,0.0,0.0,5.9,Mattapoisett,"           $9,024,915.00",             398.0,"              $22,675.67","           $9,660,846.00",             408.0,"              $23,678.54",2021
Maynard - Fowler School,01740305,     267,18.8,        460,48.3,51.1,3.9,19.8,28.5,01740000,2.6,1.3,14.8,76.3,0.0,0.0,5.0,Maynard,"          $23,699,030.18","           1,173.7","              $20,191.73","          $28,556,760.87","           1,344.9","              $21,233.37",2021
Maynard - Green Meadow,01740010,     213,17.4,        422,49.1,51.0,10.0,19.2,28.2,01740000,2.8,2.6,15.9,73.9,0.2,0.0,4.5,Maynard,"          $23,699,030.18","           1,173.7","              $20,191.73","          $28,556,760.87","           1,344.9","              $21,233.37",2021
Maynard - Maynard High,01740505,     212,13.2,        327,49.9,48.9,5.8,17.1,23.9,01740000,2.5,2.5,18.7,73.1,0.3,0.0,3.1,Maynard,"          $23,699,030.18","           1,173.7","              $20,191.73","          $28,556,760.87","           1,344.9","              $21,233.37",2021
Medfield - Dale Street,01750005,     251,17.8,        395,51.1,48.9,1.3,16.5,10.1,01750000,2.0,4.1,5.1,84.6,0.0,0.0,4.3,Medfield,"          $43,950,855.94","           2,482.9","              $17,701.42","          $46,270,124.94","           2,509.9","              $18,435.05",2021
Medfield - Medfield Senior High,01750505,     386,16.8,        751,50.3,49.7,0.4,10.8,6.8,01750000,0.8,5.3,3.2,86.2,0.3,0.0,4.3,Medfield,"          $43,950,855.94","           2,482.9","              $17,701.42","          $46,270,124.94","           2,509.9","              $18,435.05",2021
Medfield - Memorial School,01750003,     178,19.6,        437,49.4,50.6,2.5,12.1,9.6,01750000,1.4,3.7,3.7,88.1,0.2,0.0,3.0,Medfield,"          $43,950,855.94","           2,482.9","              $17,701.42","          $46,270,124.94","           2,509.9","              $18,435.05",2021
Medfield - Ralph Wheelock School,01750007,     183,21.9,        400,50.0,50.0,3.0,12.3,8.8,01750000,1.3,4.5,2.8,88.0,0.3,0.0,3.3,Medfield,"          $43,950,855.94","           2,482.9","              $17,701.42","          $46,270,124.94","           2,509.9","              $18,435.05",2021
Medfield - Thomas Blake Middle,01750305,     511,14.5,        566,47.0,52.8,1.2,15.4,7.6,01750000,1.4,4.4,5.5,85.0,0.5,0.0,3.2,Medfield,"          $43,950,855.94","           2,482.9","              $17,701.42","          $46,270,124.94","           2,509.9","              $18,435.05",2021
Medford - Brooks School,01760130,     156,18.8,        535,47.3,52.5,2.1,26.4,16.8,01760000,4.9,5.1,6.9,74.6,0.8,0.0,7.9,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - Curtis-Tufts,01760510,      24,6.7,         22,54.6,40.9,0.0,90.9,77.3,01760000,18.2,4.6,4.6,63.6,0.0,0.0,9.1,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - John J McGlynn Elementary School,01760068,     151,17.3,        451,50.3,49.5,22.8,13.5,57.4,01760000,13.8,16.0,18.6,46.1,0.4,0.0,5.1,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - John J. McGlynn Middle School,01760320,     328,16.6,        509,46.2,53.6,23.2,21.4,51.3,01760000,14.2,8.8,16.7,55.4,0.2,0.2,4.5,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - Madeleine Dugger Andrews,01760315,     353,16.2,        466,51.3,48.7,0.0,21.2,40.8,01760000,11.8,10.3,11.6,59.7,0.9,0.2,5.6,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - Medford High,01760505,     688,13.0,"      1,242",46.2,53.4,11.8,19.0,44.7,01760000,14.3,9.7,15.4,56.6,0.1,0.0,4.0,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - Milton Fuller Roberts,01760150,     185,16.0,        520,47.7,51.9,7.1,20.8,31.7,01760000,7.5,10.4,13.7,62.5,0.4,0.0,5.6,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medford - Missituk Elementary School,01760140,     179,16.2,        478,47.7,52.3,33.9,19.5,50.2,01760000,9.0,5.4,23.0,56.3,1.1,0.2,5.0,Medford,"          $80,685,085.65","           3,943.0","              $20,462.87","          $93,080,821.80","           4,473.0","              $20,809.48",2021
Medway - Burke/Memorial Elementary School,01770015,     201,19.9,        476,49.0,51.1,4.2,14.3,15.6,01770000,2.3,2.7,7.4,85.9,0.2,0.0,1.5,Medway,"          $35,619,135.33","           2,073.3","              $17,179.92","          $39,196,348.88","           2,180.8","              $17,973.38",2021
Medway - John D Mc Govern Elementary,01770013,     125,17.7,        353,44.2,55.8,5.7,17.9,12.8,01770000,0.3,5.4,7.9,80.2,0.0,0.0,6.2,Medway,"          $35,619,135.33","           2,073.3","              $17,179.92","          $39,196,348.88","           2,180.8","              $17,973.38",2021
Medway - Medway High,01770505,     312,15.3,        637,50.6,49.1,0.6,12.9,11.9,01770000,1.7,3.0,5.8,86.5,0.5,0.2,2.4,Medway,"          $35,619,135.33","           2,073.3","              $17,179.92","          $39,196,348.88","           2,180.8","              $17,973.38",2021
Medway - Medway Middle,01770305,     345,17.0,        673,50.8,49.2,2.1,17.1,17.8,01770000,2.1,3.3,7.1,84.4,0.0,0.3,2.8,Medway,"          $35,619,135.33","           2,073.3","              $17,179.92","          $39,196,348.88","           2,180.8","              $17,973.38",2021
Melrose - Early Childhood Center,01780003,      41,15.9,        264,38.6,61.4,6.8,17.4,10.6,01780000,4.9,8.7,7.2,72.0,2.7,0.0,4.6,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Herbert Clark Hoover,01780017,     133,20.1,        301,49.5,50.5,11.0,9.3,19.3,01780000,6.3,7.6,6.6,75.1,0.0,0.0,4.3,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Horace Mann,01780025,     106,22.3,        267,55.1,44.6,0.0,15.7,3.8,01780000,0.4,0.4,3.8,91.0,0.0,0.0,4.5,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Lincoln,01780020,     176,20.5,        410,47.6,52.2,23.4,13.2,29.8,01780000,7.8,14.4,11.5,55.9,0.0,0.0,10.5,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Melrose High,01780505,     384,16.4,        928,50.8,49.0,1.8,15.4,15.1,01780000,7.5,5.2,5.2,77.1,0.0,0.0,5.1,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Melrose Middle,01780305,     506,21.9,        847,52.7,47.2,3.8,15.4,18.1,01780000,6.0,6.1,6.5,76.2,0.0,0.0,5.2,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Roosevelt,01780035,     176,21.1,        421,49.2,50.8,6.7,19.0,14.5,01780000,3.8,4.0,3.1,82.0,0.0,0.0,7.1,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Melrose - Winthrop,01780050,     168,21.2,        403,49.4,50.4,1.0,13.7,7.7,01780000,2.5,3.7,3.7,82.6,0.0,0.0,7.4,Melrose,"          $52,635,969.48","           3,693.3","              $14,251.74","          $60,295,556.12","           4,015.4","              $15,016.08",2021
Mendon-Upton - Henry P Clough,07100179,     135,19.8,        347,49.6,50.4,5.5,14.4,16.7,07100000,0.9,0.6,4.0,93.4,0.6,0.0,0.6,Mendon-Upton,"          $35,847,842.63","           2,158.2","              $16,610.07","          $39,995,081.30","           2,271.2","              $17,609.67",2021
Mendon-Upton - Memorial School,07100001,     184,21.2,        497,49.9,50.1,4.4,12.7,14.3,07100000,1.8,4.6,7.0,83.7,0.0,0.0,2.8,Mendon-Upton,"          $35,847,842.63","           2,158.2","              $16,610.07","          $39,995,081.30","           2,271.2","              $17,609.67",2021
Mendon-Upton - Miscoe Hill School,07100015,     392,19.3,        672,48.4,51.6,2.4,21.7,15.6,07100000,0.7,2.5,6.4,88.4,0.2,0.0,1.8,Mendon-Upton,"          $35,847,842.63","           2,158.2","              $16,610.07","          $39,995,081.30","           2,271.2","              $17,609.67",2021
Mendon-Upton - Nipmuc Regional High,07100510,     351,14.0,        633,51.2,48.7,1.3,15.6,13.4,07100000,1.0,2.1,6.2,88.5,0.0,0.0,2.4,Mendon-Upton,"          $35,847,842.63","           2,158.2","              $16,610.07","          $39,995,081.30","           2,271.2","              $17,609.67",2021
Methuen - Comprehensive Grammar School,01810050,     532,16.9,"      1,000",48.4,51.6,22.4,21.8,50.2,01810000,5.3,4.1,42.7,44.3,0.0,0.0,3.6,Methuen,"          $91,104,644.48","           6,553.3","              $13,902.10","         $110,356,788.48","           6,939.4","              $15,902.93",2021
Methuen - Donald P Timony Grammar,01810060,     590,19.2,"      1,267",46.0,54.0,19.2,22.2,59.4,01810000,6.1,3.6,52.9,34.2,0.1,0.1,3.1,Methuen,"          $91,104,644.48","           6,553.3","              $13,902.10","         $110,356,788.48","           6,939.4","              $15,902.93",2021
Methuen - Marsh Grammar School,01810030,     591,16.7,"      1,056",42.8,57.2,8.9,24.8,43.5,01810000,3.0,2.6,38.7,51.9,0.0,0.1,3.7,Methuen,"          $91,104,644.48","           6,553.3","              $13,902.10","         $110,356,788.48","           6,939.4","              $15,902.93",2021
Methuen - Methuen High,01810505,"   1,071",17.5,"      1,967",48.5,51.4,10.8,10.2,47.9,01810000,2.9,3.9,46.3,43.0,0.0,0.0,3.9,Methuen,"          $91,104,644.48","           6,553.3","              $13,902.10","         $110,356,788.48","           6,939.4","              $15,902.93",2021
Methuen - Tenney Grammar School,01810055,     657,18.4,"      1,272",48.2,51.8,16.7,19.8,63.0,01810000,4.6,2.6,60.7,29.0,0.0,0.1,3.0,Methuen,"          $91,104,644.48","           6,553.3","              $13,902.10","         $110,356,788.48","           6,939.4","              $15,902.93",2021
Middleborough - Henry B. Burkland Elementary School,01820008,     274,18.0,        547,50.8,49.2,3.7,17.6,52.3,01820000,2.6,1.5,3.8,85.9,0.4,0.0,5.9,Middleborough,"          $45,539,031.15","           2,910.5","              $15,646.46","          $50,230,401.64","           3,100.9","              $16,198.65",2021
Middleborough - John T. Nichols Middle,01820305,     401,20.0,        723,48.1,51.7,1.1,17.8,42.2,01820000,3.3,0.4,3.3,84.9,0.3,0.0,7.8,Middleborough,"          $45,539,031.15","           2,910.5","              $15,646.46","          $50,230,401.64","           3,100.9","              $16,198.65",2021
Middleborough - Mary K. Goode Elementary School,01820010,     261,21.1,        611,49.6,50.4,1.6,20.8,37.3,01820000,3.3,1.3,2.0,85.9,0.7,0.0,6.9,Middleborough,"          $45,539,031.15","           2,910.5","              $15,646.46","          $50,230,401.64","           3,100.9","              $16,198.65",2021
Middleborough - Memorial Early Childhood Center,01820011,     102,18.6,        300,50.0,50.0,0.3,23.0,40.0,01820000,2.3,0.3,5.7,85.3,0.3,0.0,6.0,Middleborough,"          $45,539,031.15","           2,910.5","              $15,646.46","          $50,230,401.64","           3,100.9","              $16,198.65",2021
Middleborough - Middleborough High,01820505,     463,15.7,        887,49.6,50.2,1.5,14.7,35.7,01820000,3.5,1.4,4.2,85.8,1.0,0.1,4.1,Middleborough,"          $45,539,031.15","           2,910.5","              $15,646.46","          $50,230,401.64","           3,100.9","              $16,198.65",2021
Middleton - Fuller Meadow,01840003,     157,12.1,        289,47.8,52.3,2.1,17.0,12.1,01840000,1.7,3.5,4.8,84.8,1.7,0.0,3.5,Middleton,"          $13,428,733.30",             677.2,"              $19,829.79","          $14,262,259.00",             689.2,"              $20,693.93",2021
Middleton - Howe-Manning,01840005,     211,16.2,        424,50.2,49.8,3.1,20.1,13.7,01840000,1.7,4.7,5.9,82.8,0.5,0.2,4.3,Middleton,"          $13,428,733.30",             677.2,"              $19,829.79","          $14,262,259.00",             689.2,"              $20,693.93",2021
Milford - Brookside,01850065,     189,16.4,        483,45.3,54.7,39.3,17.0,59.0,01850000,4.1,1.2,32.7,58.8,1.2,0.0,1.9,Milford,"          $67,782,607.41","           4,204.8","              $16,120.29","          $76,061,436.41","           4,610.5","              $16,497.44",2021
Milford - Memorial,01850010,     191,16.9,        519,49.5,50.5,51.3,17.0,62.2,01850000,2.9,1.7,36.4,55.3,1.2,0.0,2.5,Milford,"          $67,782,607.41","           4,204.8","              $16,120.29","          $76,061,436.41","           4,610.5","              $16,497.44",2021
Milford - Milford High,01850505,     625,17.8,"      1,323",45.4,54.6,19.1,12.9,50.7,01850000,3.0,1.7,34.0,56.4,1.7,0.0,3.2,Milford,"          $67,782,607.41","           4,204.8","              $16,120.29","          $76,061,436.41","           4,610.5","              $16,497.44",2021
Milford - Shining Star Early Childhood Center,01850075,      31,11.4,        172,43.6,56.4,36.6,57.6,50.0,01850000,2.9,2.9,34.9,54.1,1.2,0.6,3.5,Milford,"          $67,782,607.41","           4,204.8","              $16,120.29","          $76,061,436.41","           4,610.5","              $16,497.44",2021
Milford - Stacy Middle,01850305,     510,22.1,"      1,097",48.0,52.0,20.1,15.1,58.2,01850000,3.7,1.6,31.9,56.7,1.8,0.1,4.2,Milford,"          $67,782,607.41","           4,204.8","              $16,120.29","          $76,061,436.41","           4,610.5","              $16,497.44",2021
Milford - Woodland,01850090,     448,18.3,"      1,010",47.2,52.8,28.0,18.3,58.8,01850000,3.8,1.2,34.6,56.9,0.8,0.1,2.7,Milford,"          $67,782,607.41","           4,204.8","              $16,120.29","          $76,061,436.41","           4,610.5","              $16,497.44",2021
Millbury - Elmwood Street,01860017,     201,18.6,        547,45.3,54.7,6.6,19.6,34.9,01860000,4.6,4.9,9.3,75.1,0.0,0.0,6.0,Millbury,"          $28,397,296.00","           1,576.1","              $18,017.45","          $31,537,333.00","           1,665.3","              $18,937.93",2021
