School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Newton - Newton North High,02070505,"   1,142",14.7,"      2,119",48.8,50.5,3.8,16.2,16.5,02070000,5.3,15.6,12.3,59.4,0.1,0.1,7.2,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Newton - Newton South High,02070510,"   1,060",13.7,"      1,846",47.7,51.5,2.8,12.8,12.3,02070000,3.5,24.1,7.8,57.8,0.2,0.1,6.6,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Newton - Oak Hill Middle,02070320,     517,15.4,        667,49.6,50.1,6.6,22.9,13.0,02070000,5.4,24.1,11.7,52.5,0.0,0.0,6.3,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Newton - Peirce,02070100,      96,17.8,        241,48.6,51.5,7.1,19.5,14.9,02070000,4.2,14.5,10.4,61.4,0.0,0.0,9.5,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Newton - Underwood,02070115,      90,17.7,        223,54.3,45.7,12.6,11.7,17.9,02070000,8.1,22.0,13.5,45.3,0.5,0.0,10.8,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Newton - Williams,02070125,      90,18.5,        233,47.6,52.4,13.7,20.6,13.3,02070000,3.0,37.3,7.7,44.2,0.0,0.0,7.7,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Newton - Zervas,02070130,     153,19.2,        411,48.7,51.3,14.4,15.8,12.9,02070000,6.8,27.7,10.2,43.3,0.5,0.5,11.0,Newton,"         $284,598,150.00","          12,074.2","              $23,570.77","         $300,003,740.00","          12,234.1","              $24,521.93",2022
Norfolk - Freeman-Kennedy School,02080005,     174,21.3,        519,49.3,50.7,2.7,19.7,6.7,02080000,1.5,2.3,3.7,89.2,0.0,0.0,3.3,Norfolk,"          $17,359,183.35","           1,047.8","              $16,567.27","          $17,962,423.00","           1,068.9","              $16,804.59",2022
Norfolk - H Olive Day,02080015,      95,23.2,        489,48.1,51.9,2.7,18.8,6.8,02080000,1.8,2.7,3.1,88.3,0.0,0.0,4.1,Norfolk,"          $17,359,183.35","           1,047.8","              $16,567.27","          $17,962,423.00","           1,068.9","              $16,804.59",2022
Norfolk County Agricultural - Norfolk County Agricultural,09150705,     511,15.8,        585,71.5,27.0,0.2,21.9,18.8,09150000,1.7,0.5,6.3,88.0,0.7,0.0,2.7,Norfolk County Agricultural,"          $15,027,466.46",             584.5,"              $25,709.95","          $15,027,466.46",             584.5,"              $25,709.95",2022
North Adams - Brayton,02090035,     124,12.3,        232,39.7,60.3,0.9,36.6,75.4,02090000,1.3,1.7,10.3,76.3,0.0,0.0,10.3,North Adams,"          $28,349,686.22","           1,262.1","              $22,462.31","          $31,501,349.31","           1,476.5","              $21,335.15",2022
North Adams - Colegrove Park Elementary,02090008,     123,13.5,        252,45.2,54.4,1.2,32.9,75.8,02090000,4.8,0.4,6.8,77.4,0.8,0.0,9.9,North Adams,"          $28,349,686.22","           1,262.1","              $22,462.31","          $31,501,349.31","           1,476.5","              $21,335.15",2022
North Adams - Drury High,02090505,     265,13.3,        492,53.9,45.9,0.4,23.2,66.1,02090000,2.4,0.8,7.3,81.1,0.4,0.4,7.5,North Adams,"          $28,349,686.22","           1,262.1","              $22,462.31","          $31,501,349.31","           1,476.5","              $21,335.15",2022
North Adams - Greylock,02090015,     108,16.9,        277,49.8,50.2,1.1,26.7,72.6,02090000,0.7,0.0,9.0,78.0,0.0,0.4,11.9,North Adams,"          $28,349,686.22","           1,262.1","              $22,462.31","          $31,501,349.31","           1,476.5","              $21,335.15",2022
North Andover - Anne Bradstreet Early Childhood Center,02110005,     157,18.3,        447,46.1,53.9,4.7,31.1,23.9,02110000,2.7,9.8,15.7,68.5,0.0,0.2,3.1,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - Annie L Sargent School,02110018,     199,20.9,        467,49.0,51.0,1.7,18.4,10.7,02110000,1.1,7.7,6.6,79.2,0.2,0.0,5.1,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - Atkinson,02110001,     150,16.4,        276,48.9,51.1,11.6,26.5,43.5,02110000,5.1,5.4,33.7,52.9,0.4,0.0,2.5,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - Franklin,02110010,     190,18.0,        384,45.3,54.4,3.4,20.8,15.4,02110000,3.7,7.6,8.9,75.3,0.0,0.0,4.7,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - Kittredge,02110015,     134,15.0,        228,46.9,52.6,6.6,18.9,14.9,02110000,2.2,1.8,12.3,79.4,0.0,0.0,4.4,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - North Andover High,02110505,     811,15.5,"      1,337",49.5,50.3,1.5,15.6,23.5,02110000,3.3,6.7,14.6,71.5,0.3,0.1,3.6,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - North Andover Middle,02110305,     753,22.4,"      1,068",45.9,53.8,2.7,18.8,24.2,02110000,3.2,8.0,16.0,68.7,0.1,0.1,3.9,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Andover - Thomson,02110020,     135,20.8,        313,47.0,53.0,5.8,21.7,37.1,02110000,1.9,6.7,21.4,67.7,0.0,0.0,2.2,North Andover,"          $74,947,845.63","           4,543.4","              $16,495.98","          $81,081,409.13","           4,657.5","              $17,408.78",2022
North Attleborough - Amvet Boulevard,02120007,     123,23.0,        410,51.0,49.0,5.4,15.4,18.5,02120000,6.3,15.1,5.4,67.3,0.7,0.2,4.9,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - Community,02120030,      89,22.5,        293,47.4,52.2,9.9,31.7,54.6,02120000,9.9,7.5,14.0,59.0,0.3,1.0,8.2,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - Falls,02120010,      82,19.3,        233,43.8,55.8,3.4,19.3,18.0,02120000,4.7,4.7,3.9,78.5,0.4,0.0,7.7,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - Joseph W Martin Jr Elementary,02120013,     164,22.3,        534,44.9,54.9,3.2,22.1,21.5,02120000,3.6,4.1,6.0,83.3,0.0,0.0,3.0,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - North Attleboro High,02120505,     605,16.0,"      1,119",50.9,48.4,1.2,12.6,22.3,02120000,5.1,7.7,6.5,76.5,0.2,0.5,3.6,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - North Attleborough Early Learning Center,02120020,      85,11.3,        192,43.2,56.8,6.8,53.7,36.5,02120000,7.3,15.6,7.8,64.1,0.0,0.0,5.2,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - North Attleborough Middle,02120305,     533,18.2,        965,47.6,52.4,1.5,20.6,24.2,02120000,5.6,7.7,7.4,74.5,0.0,0.0,4.9,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Attleborough - Roosevelt Avenue,02120015,      82,21.3,        254,48.0,52.0,3.2,20.5,20.5,02120000,7.5,9.5,4.7,77.6,0.0,0.0,0.8,North Attleborough,"          $60,477,078.00","           4,034.8","              $14,988.87","          $67,397,295.00","           4,256.6","              $15,833.60",2022
North Brookfield - North Brookfield Elementary,02150015,      78,18.9,        301,50.5,49.5,5.7,23.3,49.5,02150000,3.0,1.0,7.6,84.4,0.0,0.0,4.0,North Brookfield,"           $8,624,767.20",             470.3,"              $18,338.86","          $10,429,308.00",             640.4,"              $16,285.62",2022
North Brookfield - North Brookfield High,02150505,      86,10.6,        145,51.0,49.0,4.8,27.6,57.9,02150000,2.8,0.7,12.4,81.4,0.0,0.0,2.8,North Brookfield,"           $8,624,767.20",             470.3,"              $18,338.86","          $10,429,308.00",             640.4,"              $16,285.62",2022
North Middlesex - Ashby Elementary,07350010,      71,19.2,        136,41.9,58.1,4.4,25.0,32.4,07350000,0.0,0.0,12.5,83.8,0.0,0.0,3.7,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Middlesex - Hawthorne Brook,07350030,     264,20.5,        473,55.6,44.4,0.9,24.5,31.9,07350000,2.1,1.3,7.6,85.4,0.0,0.0,3.6,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Middlesex - Nissitissit Middle School,07350310,     291,19.9,        494,45.8,54.3,0.4,27.7,28.3,07350000,3.4,3.6,11.3,75.5,0.2,0.0,5.9,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Middlesex - North Middlesex Regional,07350505,     383,16.5,        759,47.0,52.7,1.1,24.6,22.4,07350000,1.5,2.8,7.3,85.1,0.0,0.1,3.3,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Middlesex - Spaulding Memorial,07350005,     201,20.9,        418,50.5,49.5,3.4,20.1,25.6,07350000,2.9,1.2,7.2,86.4,0.0,0.0,2.4,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Middlesex - Squannacook Early Childhood Center,07350002,      30,5.5,        123,36.6,63.4,4.9,45.5,38.2,07350000,4.9,1.6,4.9,86.2,0.0,0.0,2.4,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Middlesex - Varnum Brook,07350035,     262,24.2,        630,50.8,49.2,4.8,21.6,29.4,07350000,2.2,3.8,9.4,80.0,0.0,0.2,4.4,North Middlesex,"          $51,847,286.08","           3,025.3","              $17,137.90","          $60,026,144.31","           3,227.4","              $18,598.92",2022
North Reading - E Ethel Little School,02170003,     166,20.2,        329,49.2,50.8,0.0,19.5,14.9,02170000,0.6,4.3,4.6,85.4,0.0,0.0,5.2,North Reading,"          $44,130,618.78","           2,332.3","              $18,921.50","          $47,288,599.60","           2,371.3","              $19,942.06",2022
North Reading - J Turner Hood,02170010,     206,19.2,        386,49.5,50.5,1.6,23.1,11.4,02170000,0.8,5.4,5.7,85.0,0.0,0.3,2.9,North Reading,"          $44,130,618.78","           2,332.3","              $18,921.50","          $47,288,599.60","           2,371.3","              $19,942.06",2022
North Reading - L D Batchelder,02170005,     210,23.3,        464,46.3,53.7,1.3,17.2,7.5,02170000,1.3,4.5,2.4,87.9,0.0,0.0,3.9,North Reading,"          $44,130,618.78","           2,332.3","              $18,921.50","          $47,288,599.60","           2,371.3","              $19,942.06",2022
North Reading - North Reading High,02170505,     302,16.5,        647,51.9,47.5,0.2,17.5,10.8,02170000,0.3,5.9,5.1,85.6,0.0,0.0,3.1,North Reading,"          $44,130,618.78","           2,332.3","              $18,921.50","          $47,288,599.60","           2,371.3","              $19,942.06",2022
North Reading - North Reading Middle,02170305,     369,15.5,        542,47.2,52.8,0.7,20.3,13.7,02170000,0.7,5.5,6.3,83.2,0.0,0.0,4.2,North Reading,"          $44,130,618.78","           2,332.3","              $18,921.50","          $47,288,599.60","           2,371.3","              $19,942.06",2022
Northampton - Bridge Street,02100005,      86,18.3,        286,49.3,50.4,9.8,30.1,51.8,02100000,3.5,3.9,30.8,55.9,0.0,0.0,5.9,Northampton,"          $49,359,014.62","           2,670.3","              $18,484.45","          $54,837,120.62","           2,940.3","              $18,650.18",2022
Northampton - Jackson Street,02100020,      92,19.5,        290,45.9,53.8,6.2,19.0,26.9,02100000,2.8,4.5,15.2,68.3,0.0,0.0,9.3,Northampton,"          $49,359,014.62","           2,670.3","              $18,484.45","          $54,837,120.62","           2,940.3","              $18,650.18",2022
Northampton - John F Kennedy Middle School,02100410,     491,14.1,        600,45.7,53.2,3.5,23.8,30.5,02100000,4.0,2.7,18.5,67.2,0.5,0.0,7.2,Northampton,"          $49,359,014.62","           2,670.3","              $18,484.45","          $54,837,120.62","           2,940.3","              $18,650.18",2022
Northampton - Leeds,02100025,      94,17.5,        306,45.4,54.3,5.6,30.1,36.3,02100000,1.0,2.9,19.9,69.6,0.3,0.0,6.2,Northampton,"          $49,359,014.62","           2,670.3","              $18,484.45","          $54,837,120.62","           2,940.3","              $18,650.18",2022
Northampton - Northampton High,02100505,     429,15.3,        904,49.2,49.1,3.5,18.9,25.3,02100000,3.3,3.0,14.8,71.0,0.2,0.0,7.6,Northampton,"          $49,359,014.62","           2,670.3","              $18,484.45","          $54,837,120.62","           2,940.3","              $18,650.18",2022
Northampton - R. K. Finn Ryan Road,02100029,      73,19.6,        235,46.4,52.8,4.3,18.7,31.5,02100000,2.1,2.1,13.6,78.7,0.0,0.0,3.4,Northampton,"          $49,359,014.62","           2,670.3","              $18,484.45","          $54,837,120.62","           2,940.3","              $18,650.18",2022
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,     464,12.4,        571,39.8,58.8,2.5,39.1,39.1,04060000,0.9,0.5,13.5,83.0,0.2,0.2,1.8,Northampton-Smith Vocational Agricultural,"          $12,913,120.52",             540.4,"              $23,895.49","          $12,913,120.52",             540.4,"              $23,895.49",2022
Northboro-Southboro - Algonquin Regional High,07300505,     752,13.9,"      1,224",52.5,47.4,1.8,16.1,13.2,07300000,1.6,14.7,9.3,69.2,0.3,0.4,4.5,Northboro-Southboro,"          $26,325,036.75","           1,263.4","              $20,836.66","          $28,051,620.29","           1,297.2","              $21,624.75",2022
Northborough - Fannie E Proctor,02130015,      54,19.2,        249,49.0,51.0,6.8,16.9,22.5,02130000,5.6,14.9,12.5,62.3,0.8,0.0,4.0,Northborough,"          $31,257,455.53","           1,571.5","              $19,890.20","          $33,885,243.85","           1,660.1","              $20,411.57",2022
